,0,1
p214-010-60001-cl.png,-16.29042775192581,0.18072065540843887
p214-010-60001-cr.png,-17.825535545038598,-1.8061524467486982
p214-010-60001-ml.png,-17.073785559639948,-1.6938740138144925
p214-010-60001-mr.png,5.8084368036696885,4.76447650163246
p214-010-60005-cl.png,-14.906887874557015,-2.3008650228962315
p214-010-60005-cr.png,-3.908792905458084,6.95024810295854
p214-010-60005-ml.png,4.436383366849615,6.888566285039555
p214-010-60005-mr.png,4.971909107267562,5.92005570671123
p214-010-60008-cl.png,0.31541711077357537,-7.543211802462762
p214-010-60008-cr.png,2.8854469529939673,-5.589041614040343
p214-010-60008-ml.png,0.9583292537834845,-5.3331337013597935
p214-010-60008-mr.png,5.0601722483404625,-4.428316735818914
p214-010-60012-cl.png,7.414921060034744,-0.7377867073646807
p214-010-60012-cr.png,14.063040977102425,3.729048008215283
p214-010-60012-ml.png,9.682101023355813,-2.4034784869282193
p214-010-60012-mr.png,12.4779392195017,5.014936458516687
p214-010-60013-cl.png,0.3706851109087792,-0.17683879325234178
p214-010-60013-cr.png,-12.292090266295222,-1.5511134472715846
p214-010-60013-ml.png,7.184921371049122,-4.709697376995079
p214-010-60013-mr.png,3.1219072009303654,-4.5407032272188195
p214-010-60020-cl.png,10.747024003042233,-5.939216255962679
p214-010-60020-cr.png,11.402801269961355,-6.265127162118352
p214-010-60020-ml.png,4.133803704767467,-9.670874404565813
p214-010-60020-mr.png,11.058461156911674,-4.682650282012586
p214-010-60026-cl.png,-11.908521053487924,1.543393439328079
p214-010-60026-cr.png,-9.43245978623299,-2.32290976218883
p214-010-60026-ml.png,-14.453905017036465,-0.7998492300840389
p214-010-60026-mr.png,-5.908602855962262,6.620714398860849
p214-010-60029-cl.png,-3.152809569880732,3.468408847878733
p214-010-60029-cr.png,-5.439205916135867,4.865963675341731
p214-010-60029-ml.png,-13.82632299557921,0.6993593264447778
p214-010-60029-mr.png,-6.2488892840655605,4.490964305222751
p214-010-60045-cl.png,6.096060543243068,8.315533803984755
p214-010-60045-cr.png,0.8080838010205803,-0.04797765591499771
p214-010-60045-ml.png,11.144723267872596,-0.3069786871840244
p214-010-60045-mr.png,3.2882973254205616,-3.3260246568442655
p214-010-60046-cl.png,-2.0610816921815327,2.5222814441537937
p214-010-60046-cr.png,-13.23047571797091,-1.0621791848912474
p214-010-60046-ml.png,-9.635393797732343,-1.9040680769100105
p214-010-60046-mr.png,-12.843328779524612,1.6482859153422857
p214-010-60054-cl.png,-15.237099777375123,-2.258140734911546
p214-010-60054-cr.png,-16.61756841924881,-0.6056392274698983
p214-010-60054-ml.png,9.256274844876986,4.043757588495385
