,x,y,radius,breast_area,contrast,dissimilarity,homogeneity,energy
test_Mix_DPerc0_c_0.dcm,1705.0,1495.0,45.254833995939066,421792,0.1444535622606573,0.1444220005891512,0.927792155872575,0.5701491296169374
test_Mix_DPerc0_c_0.dcm,1693.0,867.0,45.254833995939066,421792,0.13065059125531286,0.13065059125531286,0.9346747043723436,0.6127729570204565
test_Mix_DPerc0_c_0.dcm,1626.0,1420.0,45.254833995939066,421792,0.13590560956108236,0.13577936287505787,0.9321229432310736,0.5980049621809866
test_Mix_DPerc0_c_0.dcm,1496.0,973.0,45.254833995939066,421792,0.16287821403021505,0.16284665235870893,0.9185798299877962,0.5714822492810321
test_Mix_DPerc0_c_0.dcm,1724.0,1402.0,32.00000000000001,421792,0.15746055366591077,0.15714856544469638,0.9214569160997732,0.5698955709278011
test_Mix_DPerc0_c_0.dcm,1719.0,908.0,32.00000000000001,421792,0.12207301902242379,0.12207301902242379,0.9389634904887881,0.6665996693278238
test_Mix_DPerc0_c_0.dcm,1718.0,738.0,32.00000000000001,421792,0.14476450302343158,0.14463852670697908,0.9276933342781557,0.5375687745494171
test_Mix_DPerc0_c_0.dcm,1702.0,679.0,32.00000000000001,421792,0.13592401659737968,0.13567206396447468,0.9321891632810531,0.5941715372159213
test_Mix_DPerc0_c_0.dcm,1594.0,599.0,32.00000000000001,421792,0.16333419942050892,0.1630822467876039,0.9184840718694884,0.47750704756915036
test_Mix_DPerc0_c_0.dcm,1540.0,718.0,32.00000000000001,421792,0.22132611725245654,0.21919042501259764,0.8906183567176871,0.3727485353715939
test_Mix_DPerc0_c_0.dcm,1480.0,878.0,32.00000000000001,421792,0.1677054791824137,0.16751651470773496,0.9162606390936003,0.44113711034868996
test_Mix_DPerc0_c_0.dcm,1438.0,1253.0,32.00000000000001,421792,0.1485703656462585,0.1485703656462585,0.9257148171768708,0.49199702124548306
test_Mix_DPerc0_c_0.dcm,1734.0,836.0,22.627416997969533,421792,0.16036309553075373,0.159029450808791,0.9206186390678008,0.5406100147177666
test_Mix_DPerc0_c_0.dcm,1726.0,488.0,22.627416997969533,421792,0.1969876223019814,0.19644678941934213,0.9018306885785928,0.47803054960422037
test_Mix_DPerc0_c_0.dcm,1709.0,1086.0,22.627416997969533,421792,0.17681547765376862,0.17681547765376862,0.9115922611731158,0.5514182466667944
test_Mix_DPerc0_c_0.dcm,1663.0,1451.0,22.627416997969533,421792,0.14172279856433453,0.14172279856433453,0.9291386007178326,0.5683422704275309
test_Mix_DPerc0_c_0.dcm,1656.0,472.0,22.627416997969533,421792,0.2455365922611731,0.24297685481095432,0.8787675463395448,0.3953847714705733
test_Mix_DPerc0_c_0.dcm,1644.0,955.0,22.627416997969533,421792,0.13417725797728502,0.13417725797728502,0.9329113710113575,0.6003172497236149
test_Mix_DPerc0_c_0.dcm,1550.0,1560.0,22.627416997969533,421792,0.13057272973105855,0.13057272973105855,0.9347136351344707,0.5550675073682424
test_Mix_DPerc0_c_0.dcm,1441.0,982.0,22.627416997969533,421792,0.1684817345985545,0.1666072569939525,0.9168838192634838,0.41049599696554057
test_Mix_DPerc0_c_0.dcm,1419.0,1309.0,22.627416997969533,421792,0.16310720782732682,0.16270158316534739,0.9186897708835242,0.4557455743881558
test_Mix_DPerc0_c_0.dcm,1741.0,1095.0,16.000000000000004,421792,0.16924102497398544,0.16898087929240374,0.9155355749219564,0.5698303999703886
test_Mix_DPerc0_c_0.dcm,1741.0,967.0,16.000000000000004,421792,0.18152884365244537,0.1812686979708637,0.9093916655827263,0.4884858696263371
test_Mix_DPerc0_c_0.dcm,1740.0,508.0,16.000000000000004,421792,0.20128772112382934,0.20128772112382934,0.8993561394380853,0.5361826348647725
test_Mix_DPerc0_c_0.dcm,1735.0,1310.0,16.000000000000004,421792,0.13987301638917793,0.13987301638917793,0.9300634918054109,0.6936539301048238
test_Mix_DPerc0_c_0.dcm,1733.0,448.0,16.000000000000004,421792,0.23100936524453694,0.22892819979188345,0.8857440166493237,0.4390376725664522
test_Mix_DPerc0_c_0.dcm,1728.0,1560.0,16.000000000000004,421792,0.14375081295525496,0.14375081295525496,0.9281245935223725,0.6153842568146604
test_Mix_DPerc0_c_0.dcm,1719.0,781.0,16.000000000000004,421792,0.13756015868886576,0.13756015868886576,0.9312199206555671,0.6582439616478236
test_Mix_DPerc0_c_0.dcm,1709.0,939.0,16.000000000000004,421792,0.091307069458897,0.091307069458897,0.9543464652705516,0.6817815415687882
test_Mix_DPerc0_c_0.dcm,1690.0,1387.0,16.000000000000004,421792,0.11141958246618106,0.11141958246618106,0.9442902087669094,0.7926065627181642
test_Mix_DPerc0_c_0.dcm,1689.0,756.0,16.000000000000004,421792,0.1587457726326743,0.1587457726326743,0.9206271136836628,0.5757478189197485
test_Mix_DPerc0_c_0.dcm,1683.0,781.0,16.000000000000004,421792,0.1228822515608741,0.1228822515608741,0.938558874219563,0.6486498629285595
test_Mix_DPerc0_c_0.dcm,1660.0,900.0,16.000000000000004,421792,0.14053557492195629,0.14053557492195629,0.9297322125390218,0.6229583622841459
test_Mix_DPerc0_c_0.dcm,1642.0,930.0,16.000000000000004,421792,0.1121065296566077,0.1121065296566077,0.9439467351716961,0.6819908658700252
test_Mix_DPerc0_c_0.dcm,1745.0,684.0,11.31370849898476,421792,0.15192743764172334,0.15192743764172334,0.9240362811791383,0.6530224625483034
test_Mix_DPerc0_c_0.dcm,1744.0,1628.0,11.31370849898476,421792,0.09518655947227375,0.09518655947227375,0.9524067202638631,0.6500610489807399
test_Mix_DPerc0_c_0.dcm,1743.0,1063.0,11.31370849898476,421792,0.19074675324675328,0.19074675324675328,0.9046266233766235,0.6339851339133757
test_Mix_DPerc0_c_0.dcm,1742.0,789.0,11.31370849898476,421792,0.06505102040816327,0.06505102040816327,0.9674744897959183,0.8868396699625396
test_Mix_DPerc0_c_0.dcm,1741.0,636.0,11.31370849898476,421792,0.14303751803751805,0.14303751803751805,0.928481240981241,0.7088218434019911
test_Mix_DPerc0_c_0.dcm,1740.0,879.0,11.31370849898476,421792,0.15637239744382603,0.15580550401978974,0.9221539373325087,0.6002549343341624
test_Mix_DPerc0_c_0.dcm,1740.0,706.0,11.31370849898476,421792,0.1853870336013193,0.1853870336013193,0.9073064831993404,0.5349068603505491
test_Mix_DPerc0_c_0.dcm,1718.0,812.0,11.31370849898476,421792,0.16104926819212534,0.16104926819212534,0.9194753659039373,0.6258467898176266
test_Mix_DPerc0_c_0.dcm,1713.0,972.0,11.31370849898476,421792,0.09660379303236447,0.09660379303236447,0.9516981034838178,0.6380784110506781
test_Mix_DPerc0_c_0.dcm,1711.0,437.0,11.31370849898476,421792,0.22464440321583182,0.22351061636775924,0.8883580705009277,0.5038080447411035
test_Mix_DPerc0_c_0.dcm,1705.0,417.0,11.31370849898476,421792,0.24407338693052977,0.2435064935064935,0.8783034425891569,0.44802290760288255
test_Mix_DPerc0_c_0.dcm,1697.0,812.0,11.31370849898476,421792,0.08889919604205318,0.08889919604205318,0.9555504019789733,0.8252720284205123
test_Mix_DPerc0_c_0.dcm,1670.0,805.0,11.31370849898476,421792,0.1256441970727685,0.1256441970727685,0.9371779014636158,0.6395138111716867
test_Mix_DPerc0_c_0.dcm,1653.0,1484.0,11.31370849898476,421792,0.15748041640898786,0.15748041640898786,0.9212597917955061,0.5969343065167378
test_Mix_DPerc0_c_0.dcm,1651.0,1632.0,11.31370849898476,421792,0.16506905792620077,0.16506905792620077,0.9174654710368996,0.5540734338957563
test_Mix_DPerc0_c_0.dcm,1626.0,923.0,11.31370849898476,421792,0.1305916305916306,0.1305916305916306,0.9347041847041848,0.7209623430270424
test_Mix_DPerc0_c_0.dcm,1530.0,938.0,11.31370849898476,421792,0.16644763966192538,0.16644763966192538,0.9167761801690373,0.594412989879687
test_Mix_DPerc0_c_0.dcm,1488.0,928.0,11.31370849898476,421792,0.1843692022263451,0.1843692022263451,0.9078153988868274,0.5960371719471178
test_Mix_DPerc0_c_0.dcm,1750.0,659.0,8.0,421792,2609.697222222222,10.6,0.8720145541842133,0.56566408794363
test_Mix_DPerc0_c_0.dcm,1749.0,1655.0,8.0,421792,0.31048611111111113,0.26458333333333334,0.8722986111111111,0.4622662364918095
test_Mix_DPerc0_c_0.dcm,1749.0,815.0,8.0,421792,0.10576388888888888,0.10576388888888888,0.9471180555555555,0.7114733839058631
test_Mix_DPerc0_c_0.dcm,1746.0,610.0,8.0,421792,0.1769791666666667,0.1769791666666667,0.9115104166666667,0.6527408357103703
test_Mix_DPerc0_c_0.dcm,1745.0,1291.0,8.0,421792,0.15194444444444444,0.15194444444444444,0.9240277777777778,0.7267003327140571
test_Mix_DPerc0_c_0.dcm,1735.0,648.0,8.0,421792,0.14868055555555554,0.14868055555555554,0.9256597222222223,0.7661901176614987
test_Mix_DPerc0_c_0.dcm,1725.0,1676.0,8.0,421792,0.46201388888888884,0.4040972222222222,0.8037430555555556,0.3549981530223265
test_Mix_DPerc0_c_0.dcm,1716.0,797.0,8.0,421792,0.18166666666666664,0.18166666666666664,0.9091666666666667,0.7326300961461141
test_Mix_DPerc0_c_0.dcm,1713.0,1543.0,8.0,421792,0.1388888888888889,0.1388888888888889,0.9305555555555556,0.7822013492922574
test_Mix_DPerc0_c_0.dcm,1701.0,786.0,8.0,421792,0.15836805555555555,0.15836805555555555,0.9208159722222222,0.7402282186155382
test_Mix_DPerc0_c_0.dcm,1694.0,1424.0,8.0,421792,0.17298611111111112,0.17298611111111112,0.9135069444444444,0.6868210013441963
test_Mix_DPerc0_c_0.dcm,1688.0,925.0,8.0,421792,0.07802083333333332,0.07802083333333332,0.9609895833333333,0.8277187474799228
test_Mix_DPerc0_c_0.dcm,1670.0,927.0,8.0,421792,0.02486111111111111,0.02486111111111111,0.9875694444444444,0.96586517027672
test_Mix_DPerc0_c_0.dcm,1668.0,1644.0,8.0,421792,0.2829861111111111,0.2807638888888889,0.8598402777777778,0.5093734293806556
test_Mix_DPerc0_c_0.dcm,1619.0,569.0,8.0,421792,0.0525,0.0525,0.9737500000000001,0.8275257697185205
test_Mix_DPerc0_c_1.dcm,1660.0,1197.0,90.50966799187813,421792,0.13641363149298294,0.136390223983854,0.9318072287589859,0.5862156253924418
test_Mix_DPerc0_c_1.dcm,1580.0,837.0,90.50966799187813,421792,0.1552409412939671,0.15494444617833403,0.9225574264223964,0.5243706550151381
test_Mix_DPerc0_c_1.dcm,1577.0,1367.0,90.50966799187813,421792,0.13870633199130283,0.13870633199130283,0.9306468340043486,0.5465676470991301
test_Mix_DPerc0_c_1.dcm,1572.0,1034.0,90.50966799187813,421792,0.1524891935332855,0.1524501810180706,0.9237788107424861,0.5263448896992717
test_Mix_DPerc0_c_1.dcm,1471.0,1102.0,90.50966799187813,421792,0.19779156653454427,0.19433518772822322,0.9031780440165205,0.3825913406647036
test_Mix_DPerc0_c_1.dcm,1686.0,568.0,64.00000000000003,421792,0.16952729022645546,0.16927965301243103,0.915384937215187,0.4993682268533547
test_Mix_DPerc0_c_1.dcm,1653.0,638.0,64.00000000000003,421792,0.1672374633811768,0.16705182629115262,0.9164926505634261,0.5243873884360154
test_Mix_DPerc0_c_1.dcm,1635.0,1569.0,64.00000000000003,421792,0.16830878193006382,0.1678758709079918,0.9161053556482113,0.46569823187079606
test_Mix_DPerc0_c_1.dcm,1604.0,730.0,64.00000000000003,421792,0.15144147866420732,0.15105470445315888,0.9245113251945254,0.5387005278929076
test_Mix_DPerc0_c_1.dcm,1578.0,1471.0,64.00000000000003,421792,0.15073047528907557,0.15073047528907557,0.9246347623554623,0.5516317999680558
test_Mix_DPerc0_c_1.dcm,1507.0,1201.0,64.00000000000003,421792,0.15097145233352968,0.15089395217852936,0.9245607739262354,0.5338523741022216
test_Mix_DPerc0_c_1.dcm,1444.0,1382.0,64.00000000000003,421792,127.80586308047617,0.7279634363956228,0.9008096067367644,0.32521149061415167
test_Mix_DPerc0_c_1.dcm,1715.0,705.0,45.254833995939066,421792,439.1782966165888,1.900795880149813,0.9205204590857723,0.5360332857028295
test_Mix_DPerc0_c_1.dcm,1711.0,1026.0,45.254833995939066,421792,0.12961379034633674,0.12955066700332452,0.9352309788326391,0.5430394183473539
test_Mix_DPerc0_c_1.dcm,1707.0,1602.0,45.254833995939066,421792,0.15612296427218786,0.1559651559146572,0.9220332028784244,0.5500300226184686
test_Mix_DPerc0_c_1.dcm,1704.0,1498.0,45.254833995939066,421792,0.13656104027269284,0.13656104027269284,0.9317194798636536,0.5894311165886907
test_Mix_DPerc0_c_1.dcm,1692.0,865.0,45.254833995939066,421792,0.12559178134073978,0.12559178134073978,0.93720410932963,0.6356461735679639
test_Mix_DPerc0_c_1.dcm,1496.0,975.0,45.254833995939066,421792,0.15331713167529354,0.15325400833228128,0.9233793081681606,0.5789789765358271
test_Mix_DPerc0_c_1.dcm,1726.0,478.0,32.00000000000001,421792,620.620025411785,2.679708660084404,0.8907414898916465,0.43183954863649465
test_Mix_DPerc0_c_1.dcm,1725.0,1406.0,32.00000000000001,421792,0.15425209435626103,0.15412611803980852,0.922949538611741,0.5731034916778395
test_Mix_DPerc0_c_1.dcm,1718.0,911.0,32.00000000000001,421792,0.1278526746346687,0.1278526746346687,0.9360736626826657,0.6704590736018898
test_Mix_DPerc0_c_1.dcm,1712.0,420.0,32.00000000000001,421792,0.23754753637566137,0.23466189137692114,0.8829576188114135,0.35766052948086097
test_Mix_DPerc0_c_1.dcm,1593.0,603.0,32.00000000000001,421792,0.15927392368984633,0.15908495921516755,0.9204764168398841,0.46825504284937075
test_Mix_DPerc0_c_1.dcm,1539.0,718.0,32.00000000000001,421792,0.21577184114386494,0.21358201845553032,0.8934279730410682,0.3742309784615212
test_Mix_DPerc0_c_1.dcm,1480.0,879.0,32.00000000000001,421792,0.1787963159800957,0.1785443633471907,0.9107530135896952,0.43414592919131645
test_Mix_DPerc0_c_1.dcm,1733.0,838.0,22.627416997969533,421792,0.16226983873346773,0.1601341634298638,0.9201464858154285,0.5422366632269502
test_Mix_DPerc0_c_1.dcm,1699.0,954.0,22.627416997969533,421792,0.10616303653080289,0.10616303653080289,0.9469184817345986,0.6312659503512779
test_Mix_DPerc0_c_1.dcm,1690.0,1388.0,22.627416997969533,421792,0.1477057623285314,0.1477057623285314,0.9261471188357344,0.6882973214744567
test_Mix_DPerc0_c_1.dcm,1664.0,1454.0,22.627416997969533,421792,0.14249410000491666,0.14249410000491666,0.9287529499975418,0.5598634193861334
test_Mix_DPerc0_c_1.dcm,1657.0,475.0,22.627416997969533,421792,0.24109469492108757,0.2385349574708688,0.8809884950095875,0.4024359039285678
test_Mix_DPerc0_c_1.dcm,1643.0,959.0,22.627416997969533,421792,0.1375159791533507,0.1375159791533507,0.9312420104233247,0.6003693980893767
test_Mix_DPerc0_c_1.dcm,1441.0,981.0,22.627416997969533,421792,0.17234285117262405,0.1703331653473622,0.9150343859088451,0.40063970379564606
test_Mix_DPerc0_c_1.dcm,1413.0,1195.0,22.627416997969533,421792,0.21190969320025566,0.20883677909435072,0.8958889018634153,0.48833624197683534
test_Mix_DPerc0_c_1.dcm,1743.0,517.0,16.000000000000004,421792,1271.6681801183663,5.2632145876690934,0.8797760253362924,0.48200549834735196
test_Mix_DPerc0_c_1.dcm,1742.0,969.0,16.000000000000004,421792,1271.7145795395422,5.237675598335068,0.8926365709803301,0.48170424718552407
test_Mix_DPerc0_c_1.dcm,1740.0,1091.0,16.000000000000004,421792,0.14601895811654525,0.14601895811654525,0.9269905209417274,0.6179911175668016
test_Mix_DPerc0_c_1.dcm,1735.0,1533.0,16.000000000000004,421792,0.1487586173257024,0.1487586173257024,0.9256206913371487,0.6518082030366366
test_Mix_DPerc0_c_1.dcm,1729.0,1675.0,16.000000000000004,421792,0.3260763527575442,0.3119634495317377,0.8454295655567118,0.32637734903537186
test_Mix_DPerc0_c_1.dcm,1687.0,763.0,16.000000000000004,421792,0.13209709937565034,0.13209709937565034,0.9339514503121749,0.6672854841220097
test_Mix_DPerc0_c_1.dcm,1668.0,1651.0,16.000000000000004,421792,0.22886722814776272,0.22759088839750258,0.8863321897762747,0.37919324676516586
test_Mix_DPerc0_c_1.dcm,1642.0,935.0,16.000000000000004,421792,0.13099960978147762,0.13099960978147762,0.9345001951092611,0.6239544534011229
test_Mix_DPerc0_c_1.dcm,1596.0,563.0,16.000000000000004,421792,0.148380593132154,0.148380593132154,0.925809703433923,0.5709125056731043
test_Mix_DPerc0_c_1.dcm,1529.0,677.0,16.000000000000004,421792,0.24160623699271588,0.23902916883454733,0.8807431223985431,0.42912168850684806
test_Mix_DPerc0_c_1.dcm,1434.0,1005.0,16.000000000000004,421792,0.18207352367325702,0.18207352367325702,0.9089632381633714,0.479994836562274
test_Mix_DPerc0_c_1.dcm,1748.0,615.0,11.31370849898476,421792,1869.2605004122863,7.621147701504845,0.8888635949086388,0.5401460792544387
test_Mix_DPerc0_c_1.dcm,1747.0,417.0,11.31370849898476,421792,1840.8638425066997,7.636002886002887,0.8531866799687193,0.43443246297961036
test_Mix_DPerc0_c_1.dcm,1746.0,1630.0,11.31370849898476,421792,0.13659554730983303,0.13659554730983303,0.9317022263450835,0.6176531311988217
test_Mix_DPerc0_c_1.dcm,1745.0,539.0,11.31370849898476,421792,0.14150432900432902,0.14150432900432902,0.9292478354978355,0.7448554934104307
test_Mix_DPerc0_c_1.dcm,1743.0,1067.0,11.31370849898476,421792,0.1549293960008246,0.1549293960008246,0.9225353019995877,0.6779182700216163
test_Mix_DPerc0_c_1.dcm,1743.0,793.0,11.31370849898476,421792,0.11656101834673263,0.11656101834673263,0.9417194908266336,0.7725158587914795
test_Mix_DPerc0_c_1.dcm,1742.0,600.0,11.31370849898476,421792,0.15849824778396207,0.15849824778396207,0.9207508761080189,0.6211406413605518
test_Mix_DPerc0_c_1.dcm,1741.0,638.0,11.31370849898476,421792,0.12961245104102248,0.12961245104102248,0.9351937744794888,0.6808659136379369
test_Mix_DPerc0_c_1.dcm,1740.0,884.0,11.31370849898476,421792,0.15597299525870956,0.15597299525870956,0.9220135023706452,0.639538745440797
test_Mix_DPerc0_c_1.dcm,1732.0,1640.0,11.31370849898476,421792,0.14475108225108224,0.14475108225108224,0.9276244588744589,0.6557040567435335
test_Mix_DPerc0_c_1.dcm,1720.0,816.0,11.31370849898476,421792,0.16977169655741084,0.16977169655741084,0.9151141517212945,0.6028714931757916
test_Mix_DPerc0_c_1.dcm,1714.0,974.0,11.31370849898476,421792,0.1505875077303649,0.1505875077303649,0.9247062461348174,0.6137488857541393
test_Mix_DPerc0_c_1.dcm,1691.0,1417.0,11.31370849898476,421792,0.07263966192537621,0.07263966192537621,0.9636801690373118,0.8262136083709781
test_Mix_DPerc0_c_1.dcm,1684.0,448.0,11.31370849898476,421792,0.2561069882498454,0.24889198103483817,0.8762755102040817,0.5850454248947824
test_Mix_DPerc0_c_1.dcm,1676.0,460.0,11.31370849898476,421792,0.26312873634302203,0.2591604823747681,0.8708165842094413,0.5201876383684629
test_Mix_DPerc0_c_1.dcm,1673.0,1417.0,11.31370849898476,421792,0.07381210059781489,0.07381210059781489,0.9630939497010926,0.7782813720714812
test_Mix_DPerc0_c_1.dcm,1651.0,1485.0,11.31370849898476,421792,0.15638528138528138,0.15638528138528138,0.9218073593073594,0.5913682147501585
test_Mix_DPerc0_c_1.dcm,1641.0,1634.0,11.31370849898476,421792,0.18083900226757368,0.1780818387961245,0.9112347969490827,0.49412172157477663
test_Mix_DPerc0_c_1.dcm,1627.0,926.0,11.31370849898476,421792,0.14454493918779632,0.14454493918779632,0.9277275304061019,0.6888439342098882
test_Mix_DPerc0_c_1.dcm,1507.0,750.0,11.31370849898476,421792,0.1458848690991548,0.1458848690991548,0.9270575654504225,0.565166319214376
test_Mix_DPerc0_c_1.dcm,1489.0,930.0,11.31370849898476,421792,0.17670325706039994,0.17670325706039994,0.9116483714698,0.5813847557304131
test_Mix_DPerc0_c_1.dcm,1479.0,838.0,11.31370849898476,421792,0.23283858998144713,0.23227169655741087,0.8839208410636983,0.4551135098072867
test_Mix_DPerc0_c_1.dcm,1438.0,1314.0,11.31370849898476,421792,0.14239332096474955,0.14239332096474955,0.9288033395176252,0.6314667534950147
test_Mix_DPerc0_c_1.dcm,1415.0,1322.0,11.31370849898476,421792,0.2187564419707277,0.2187564419707277,0.8906217790146361,0.49632880739715063
test_Mix_DPerc0_c_1.dcm,1409.0,1292.0,11.31370849898476,421792,0.16461811997526282,0.16348433312719027,0.9183712121212122,0.6350079603904579
test_Mix_DPerc0_c_1.dcm,1750.0,819.0,8.0,421792,2630.864583333333,10.624166666666666,0.8810423266142214,0.5984234646848088
test_Mix_DPerc0_c_1.dcm,1749.0,1658.0,8.0,421792,0.26211805555555556,0.24809027777777778,0.8773576388888888,0.4733666223854359
test_Mix_DPerc0_c_1.dcm,1748.0,662.0,8.0,421792,0.13687499999999997,0.13687499999999997,0.9315625000000001,0.7853803767949312
test_Mix_DPerc0_c_1.dcm,1747.0,429.0,8.0,421792,0.08895833333333333,0.08895833333333333,0.9555208333333334,0.8515244351985984
test_Mix_DPerc0_c_1.dcm,1746.0,1294.0,8.0,421792,0.10510416666666667,0.10510416666666667,0.9474479166666666,0.7711073954217125
test_Mix_DPerc0_c_1.dcm,1716.0,804.0,8.0,421792,0.2304861111111111,0.2304861111111111,0.8847569444444444,0.6753713841840923
test_Mix_DPerc0_c_1.dcm,1713.0,1547.0,8.0,421792,0.18569444444444444,0.18569444444444444,0.9071527777777777,0.6602870053947696
test_Mix_DPerc0_c_1.dcm,1703.0,1547.0,8.0,421792,0.15694444444444444,0.15694444444444444,0.9215277777777777,0.7922752881454422
test_Mix_DPerc0_c_1.dcm,1669.0,931.0,8.0,421792,0.06354166666666666,0.06354166666666666,0.9682291666666667,0.927026734898432
test_Mix_DPerc0_c_1.dcm,1626.0,485.0,8.0,421792,0.30399305555555556,0.3017708333333333,0.8493368055555556,0.4037638407437413
test_Mix_DPerc0_c_1.dcm,1618.0,575.0,8.0,421792,0.15361111111111111,0.15361111111111111,0.9231944444444444,0.775440752144297
test_Mix_DPerc0_c_1.dcm,1494.0,912.0,8.0,421792,0.14444444444444443,0.14444444444444443,0.9277777777777778,0.684951694946661
test_Mix_DPerc0_c_1.dcm,1486.0,757.0,8.0,421792,0.365,0.3463194444444444,0.8287083333333334,0.3418265170028356
test_Mix_DPerc0_c_1.dcm,1434.0,1290.0,8.0,421792,0.1426736111111111,0.1426736111111111,0.9286631944444445,0.8031657777136517
test_Mix_DPerc0_c_1.dcm,1412.0,1309.0,8.0,421792,0.2423958333333333,0.2423958333333333,0.8788020833333334,0.4987769069226447
test_Mix_DPerc0_c_10.dcm,1662.0,1171.0,90.50966799187813,421516,0.1366616860688909,0.13665388356584796,0.9316738384673803,0.5549724261304405
test_Mix_DPerc0_c_10.dcm,1585.0,938.0,90.50966799187813,421516,0.14747309436867348,0.1474028718412867,0.9263055863320953,0.542711725655686
test_Mix_DPerc0_c_10.dcm,1581.0,1374.0,90.50966799187813,421516,0.14566700997680054,0.14550341749633283,0.9272646504998804,0.5348601424246177
test_Mix_DPerc0_c_10.dcm,1475.0,1164.0,90.50966799187813,421516,0.19450346171051675,0.19176465310071472,0.9043915543106229,0.3912995347309485
test_Mix_DPerc0_c_10.dcm,1680.0,597.0,64.00000000000003,421516,0.16455789552204103,0.16429475827701656,0.9178789345859941,0.4943468576694906
test_Mix_DPerc0_c_10.dcm,1650.0,666.0,64.00000000000003,421516,0.15706266178157358,0.15683052459854918,0.9216079514190278,0.5368781663069715
test_Mix_DPerc0_c_10.dcm,1603.0,749.0,64.00000000000003,421516,0.1599051616071982,0.1595335241451733,0.920270401673616,0.5188390211860017
test_Mix_DPerc0_c_10.dcm,1568.0,1501.0,64.00000000000003,421516,0.148119931005487,0.14791879388446277,0.9260607167698711,0.5126942154139982
test_Mix_DPerc0_c_10.dcm,1446.0,1413.0,64.00000000000003,421516,186.07026170107025,0.9545590556024861,0.904869056531477,0.3432996739837672
test_Mix_DPerc0_c_10.dcm,1715.0,464.0,45.254833995939066,421516,439.75497306737367,1.9746433531119807,0.8842871340407684,0.38212466499155207
test_Mix_DPerc0_c_10.dcm,1700.0,1604.0,45.254833995939066,421516,0.14420580313933423,0.14420580313933423,0.9278970984303329,0.5800802640709546
test_Mix_DPerc0_c_10.dcm,1693.0,990.0,45.254833995939066,421516,0.13788715650380845,0.13788715650380845,0.9310564217480958,0.6017853875622489
test_Mix_DPerc0_c_10.dcm,1653.0,1584.0,45.254833995939066,421516,0.1735281740520978,0.17321255733703658,0.9134252830029879,0.5161740179704996
test_Mix_DPerc0_c_10.dcm,1621.0,1465.0,45.254833995939066,421516,0.14785117619829147,0.14785117619829147,0.9260744119008543,0.5713266249193579
test_Mix_DPerc0_c_10.dcm,1727.0,544.0,32.00000000000001,421516,625.1546487229151,2.6620596734063993,0.9040578743133515,0.5134223079445054
test_Mix_DPerc0_c_10.dcm,1724.0,1088.0,32.00000000000001,421516,0.16061488252708492,0.16061488252708492,0.9196925587364575,0.5509548783521276
test_Mix_DPerc0_c_10.dcm,1723.0,1474.0,32.00000000000001,421516,0.12774589002267572,0.12774589002267572,0.9361270549886621,0.5943797621232818
test_Mix_DPerc0_c_10.dcm,1720.0,1395.0,32.00000000000001,421516,0.1312993079176115,0.13104735528470648,0.9345015176209372,0.5659503623491403
test_Mix_DPerc0_c_10.dcm,1713.0,789.0,32.00000000000001,421516,0.15440021494708994,0.15427423863063744,0.9228754783163264,0.5129801169023933
