,x,y,radius,breast_area
test_Mix_DPerc0_c_0.dcm,1660.0,1194.0,90.50966799187813,421792
test_Mix_DPerc0_c_0.dcm,1581.0,837.0,90.50966799187813,421792
test_Mix_DPerc0_c_0.dcm,1575.0,1318.0,90.50966799187813,421792
test_Mix_DPerc0_c_0.dcm,1575.0,1030.0,90.50966799187813,421792
test_Mix_DPerc0_c_0.dcm,1471.0,1098.0,90.50966799187813,421792
test_Mix_DPerc0_c_0.dcm,1688.0,565.0,64.00000000000003,421792
test_Mix_DPerc0_c_0.dcm,1654.0,636.0,64.00000000000003,421792
test_Mix_DPerc0_c_0.dcm,1634.0,1564.0,64.00000000000003,421792
test_Mix_DPerc0_c_0.dcm,1604.0,730.0,64.00000000000003,421792
test_Mix_DPerc0_c_0.dcm,1578.0,1468.0,64.00000000000003,421792
test_Mix_DPerc0_c_0.dcm,1507.0,1199.0,64.00000000000003,421792
test_Mix_DPerc0_c_0.dcm,1445.0,1377.0,64.00000000000003,421792
test_Mix_DPerc0_c_0.dcm,1710.0,1020.0,45.25483399593906,421792
test_Mix_DPerc0_c_0.dcm,1707.0,1601.0,45.25483399593906,421792
test_Mix_DPerc0_c_0.dcm,1705.0,1495.0,45.25483399593906,421792
test_Mix_DPerc0_c_0.dcm,1693.0,867.0,45.25483399593906,421792
test_Mix_DPerc0_c_0.dcm,1626.0,1420.0,45.25483399593906,421792
test_Mix_DPerc0_c_0.dcm,1496.0,973.0,45.25483399593906,421792
test_Mix_DPerc0_c_0.dcm,1724.0,1402.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1719.0,908.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1718.0,738.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1702.0,679.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1594.0,599.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1540.0,718.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1480.0,878.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1438.0,1253.0,32.00000000000001,421792
test_Mix_DPerc0_c_0.dcm,1734.0,836.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1726.0,488.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1709.0,1086.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1663.0,1451.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1656.0,472.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1644.0,955.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1550.0,1560.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1441.0,982.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1419.0,1309.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1741.0,1095.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1741.0,967.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1740.0,508.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1735.0,1310.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1733.0,448.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1728.0,1560.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1719.0,781.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1709.0,939.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1690.0,1387.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1689.0,756.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1683.0,781.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1660.0,900.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1642.0,930.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1745.0,684.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1744.0,1628.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1743.0,1063.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1742.0,789.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1741.0,636.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1740.0,879.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1740.0,706.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1718.0,812.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1713.0,972.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1711.0,437.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1705.0,417.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1697.0,812.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1677.0,457.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1670.0,805.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1653.0,1484.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1651.0,1632.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1626.0,923.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1530.0,938.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1488.0,928.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1750.0,659.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1749.0,1655.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1749.0,815.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1749.0,428.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1747.0,415.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1746.0,610.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1745.0,1291.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1735.0,648.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1735.0,410.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1725.0,1676.0,8.0,421792
