,x,y,radius,breast_area
p214-010-60001-cl.png,1842.0,546.0,128.00000000000006,1033968
p214-010-60001-cl.png,1573.0,458.0,90.50966799187813,1033968
p214-010-60001-cl.png,1323.0,322.0,90.50966799187813,1033968
p214-010-60001-cl.png,1405.0,465.0,64.00000000000003,1033968
p214-010-60001-cl.png,2072.0,658.0,45.25483399593906,1033968
p214-010-60001-cl.png,1955.0,737.0,45.25483399593906,1033968
p214-010-60001-cl.png,1641.0,657.0,45.25483399593906,1033968
p214-010-60001-cl.png,1590.0,635.0,32.00000000000001,1033968
p214-010-60001-cl.png,1501.0,599.0,32.00000000000001,1033968
p214-010-60001-cl.png,1453.0,568.0,32.00000000000001,1033968
p214-010-60001-cl.png,1406.0,544.0,32.00000000000001,1033968
p214-010-60001-cl.png,1382.0,402.0,32.00000000000001,1033968
p214-010-60001-cl.png,2114.0,548.0,22.627416997969526,1033968
p214-010-60001-cl.png,2042.0,832.0,22.627416997969526,1033968
p214-010-60001-cl.png,1987.0,837.0,22.627416997969526,1033968
p214-010-60001-cl.png,1950.0,652.0,22.627416997969526,1033968
p214-010-60001-cl.png,1688.0,444.0,22.627416997969526,1033968
p214-010-60001-cl.png,1661.0,510.0,22.627416997969526,1033968
p214-010-60001-cl.png,1468.0,392.0,22.627416997969526,1033968
p214-010-60001-cl.png,1418.0,340.0,22.627416997969526,1033968
p214-010-60001-cl.png,1266.0,395.0,22.627416997969526,1033968
p214-010-60001-cl.png,2450.0,355.0,16.000000000000004,1033968
p214-010-60001-cl.png,1645.0,557.0,16.000000000000004,1033968
p214-010-60001-cl.png,1501.0,400.0,16.000000000000004,1033968
p214-010-60001-cl.png,1267.0,172.0,16.000000000000004,1033968
p214-010-60001-cl.png,1258.0,155.0,16.000000000000004,1033968
p214-010-60001-cl.png,2091.0,554.0,11.313708498984761,1033968
p214-010-60001-cl.png,2036.0,549.0,11.313708498984761,1033968
p214-010-60001-cl.png,2032.0,872.0,11.313708498984761,1033968
p214-010-60001-cl.png,2023.0,665.0,11.313708498984761,1033968
p214-010-60001-cl.png,2008.0,874.0,11.313708498984761,1033968
