,0,1
p214-010-60001-cl.png,4.827320547778396,6.122511129478272
p214-010-60001-cr.png,3.9146721486240814,7.249294196824137
p214-010-60001-ml.png,9.958187455172622,4.854221277691023
p214-010-60001-mr.png,10.76361117375742,5.375432876951874
p214-010-60005-cl.png,-6.155454562766521,2.0831872798633904
p214-010-60005-cr.png,-1.4608503188326198,-1.1941227982330385
p214-010-60005-ml.png,6.765705207843723,4.340877642397761
p214-010-60005-mr.png,10.686177899855712,5.420750687727558
p214-010-60008-cl.png,16.39587135056083,-0.7917641616806594
p214-010-60008-cr.png,16.46982366264696,-1.843386448440533
p214-010-60008-ml.png,2.3492719003734392,3.2215206723754215
p214-010-60008-mr.png,13.105893925927099,0.8005386957199133
p214-010-60012-cl.png,12.575487380209275,5.529519860758697
p214-010-60012-cr.png,9.085152818635178,9.785761434463923
p214-010-60012-ml.png,14.440537903769767,4.49648105697392
p214-010-60012-mr.png,10.155128190102712,8.841391872040134
p214-010-60013-cl.png,13.408195283360438,0.9341444232944095
p214-010-60013-cr.png,15.853334662001961,-0.03749362992896736
p214-010-60013-ml.png,15.926267322633397,-1.0042903066979563
p214-010-60013-mr.png,14.672520046303596,-1.1844193466446873
p214-010-60020-cl.png,-10.868518537528358,-2.0379457682200477
p214-010-60020-cr.png,-6.300554827263431,1.6438973536336898
p214-010-60020-ml.png,-15.276348595611072,-10.454946809297242
p214-010-60020-mr.png,-15.922930177184695,-7.320159690290465
p214-010-60026-cl.png,-10.453821406977136,-3.8721801502840685
p214-010-60026-cr.png,-11.933511474895711,-5.181954159580645
p214-010-60026-ml.png,-2.3946921987796026,2.3813442862715353
p214-010-60026-mr.png,-7.344898234143762,0.7077032140501822
p214-010-60029-cl.png,-7.236627109940866,4.198143862541982
p214-010-60029-cr.png,-13.514413073495994,-2.568192238171874
p214-010-60029-ml.png,-7.729093069038457,1.2408148030356494
p214-010-60029-mr.png,-11.327714195422034,-2.72150602838779
p214-010-60045-cl.png,11.975729113931083,4.994945528159989
p214-010-60045-cr.png,3.806492561684223,-0.5158293317433356
p214-010-60045-ml.png,-9.39745301290489,-0.7714052251418319
p214-010-60045-mr.png,-1.8513465402670097,3.1807049127335674
p214-010-60046-cl.png,-13.17294532600752,-6.9545651385578005
p214-010-60046-cr.png,-13.346388490346682,-6.306354898045635
p214-010-60046-ml.png,-15.56510870677152,-10.958462737458767
p214-010-60046-mr.png,-13.966879107893687,-7.366618147576381
p214-010-60054-cl.png,-12.455630587818339,-10.028371272915429
p214-010-60054-cr.png,-16.3189373200897,-7.854392423119373
p214-010-60054-ml.png,-11.466448601975314,-7.9019802655866345
p214-010-60054-mr.png,-15.253305560260412,-5.3132568797171595
p214-010-60056-cl.png,10.998288961087246,0.6304362957255074
p214-010-60056-cr.png,9.292081622323623,5.384009495899707
p214-010-60056-ml.png,9.046648251942328,4.499050048869084
p214-010-60056-mr.png,11.120870066399917,7.8424909095247815
p214-010-60060-cl.png,5.3807428871368845,6.4507249827005655
p214-010-60060-cr.png,2.6393758148786874,6.147532810735409
p214-010-60060-ml.png,-1.5986799154125546,7.668663224229896
p214-010-60060-mr.png,8.129996466500524,2.1986603000582297
p214-010-60062-cl.png,-15.369597601128433,-10.803728343706432
p214-010-60062-cr.png,-15.585958429251974,-7.125606520748854
p214-010-60062-ml.png,-17.134219148369418,-10.861893404428708
p214-010-60062-mr.png,-15.596764455137645,-12.094032734920365
p214-010-60066-cl.png,5.405936273548033,0.688466945834784
p214-010-60066-cr.png,-0.07120986554553832,3.1777196613145806
p214-010-60066-ml.png,-10.212456309903443,-3.0979261654082246
p214-010-60066-mr.png,-5.739993844522321,4.781526579317506
p214-010-60070-cl.png,-2.0668919382463344,2.3767095694472813
p214-010-60070-cr.png,-8.919623885106466,-1.8186358072249786
p214-010-60070-ml.png,-2.288413733967177,3.49439949527306
p214-010-60070-mr.png,-10.672920419854258,-0.3889529505743865
p214-010-60074-cl.png,17.139910472786887,-0.943555557728361
p214-010-60074-cr.png,16.820040852413825,-1.0347092462214444
p214-010-60074-ml.png,12.185909900143423,7.834715358414008
p214-010-60074-mr.png,14.90649837386691,-1.3103145134317105
p214-010-60080-cl.png,15.671461026339893,-0.6205211698918847
p214-010-60080-cr.png,13.837046937348132,-0.42465834968518473
