,x,y,radius,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_0.dcm,1725.0,1676.0,8.0,421792,256.0,0.9747380931944762,0.005755817629392585,0.9593347066453041,0.9704127565423056,0.9763485160601205,0.979098954757,0.9833981841763942,-0.8145331620620807,-0.2661173849974514
test_Mix_DPerc0_c_0.dcm,1716.0,797.0,8.0,421792,256.0,0.9814856207560845,0.0009358828226778002,0.9794460975051499,0.9808003356984817,0.9814450293736171,0.9821927214465552,0.9834897383077744,-0.10207717288591453,-0.7386994509492969
test_Mix_DPerc0_c_0.dcm,1713.0,1543.0,8.0,421792,256.0,0.9812323567559319,0.0011379207717054833,0.9782558937972076,0.980697337300679,0.9814602883955138,0.9820286869611657,0.9832761120012207,-0.7481578241712764,-0.17800773621288193
test_Mix_DPerc0_c_0.dcm,1701.0,786.0,8.0,421792,256.0,0.9814354328793774,0.0009987201753075836,0.9787136644541085,0.9808461127641718,0.9814297703517204,0.9822423132677195,0.9836270695048447,-0.4171134387874931,-0.12900508521379744
test_Mix_DPerc0_c_0.dcm,1694.0,1424.0,8.0,421792,256.0,0.9845600752460518,0.0015181409370055288,0.981399252307927,0.9833257038223849,0.9847180895704586,0.985690852216373,0.9875486381322958,-0.22345678222028162,-0.8895725594242887
test_Mix_DPerc0_c_0.dcm,1688.0,925.0,8.0,421792,256.0,0.9815953545815213,0.0008538811519220492,0.9793545433737697,0.9810635538261997,0.9815594720378423,0.9819943541618982,0.9842374303807125,0.5024561034389309,0.67194401370787
test_Mix_DPerc0_c_0.dcm,1670.0,927.0,8.0,421792,256.0,0.9805708543144884,0.0008845829337783457,0.978133821622034,0.9801174944686045,0.9807431143663691,0.9811856260013733,0.9826504921034561,-0.7441956573040271,0.2121289800747638
test_Mix_DPerc0_c_0.dcm,1668.0,1644.0,8.0,421792,256.0,0.9772697795071336,0.002716039333973032,0.9677882047760739,0.9759899290455482,0.9777599755855649,0.9788815136949721,0.982406347753109,-1.1152004713234396,1.891266341938233
test_Mix_DPerc0_c_0.dcm,1619.0,569.0,8.0,421792,256.0,0.9761007357709621,0.0013595190488940884,0.972152285038529,0.9754291599908446,0.9764934767681391,0.9770237277790493,0.9780880445563439,-1.026009259445679,0.0765751618910446
test_Mix_DPerc0_c_1.dcm,1660.0,1197.0,90.50966799187813,421792,32400.0,0.9841137140930254,0.00218358303651916,0.9781643396658274,0.9824673838406958,0.983962767986572,0.9856145571068895,0.9936217288471809,0.3118207937015223,-0.246500522111277
test_Mix_DPerc0_c_1.dcm,1580.0,837.0,90.50966799187813,421792,32400.0,0.98309798646845,0.002914814641841119,0.9658655680170901,0.9812314030670634,0.9830014496070801,0.9849393453879607,0.9949950408178836,-0.20069367585418987,1.6145191757495612
test_Mix_DPerc0_c_1.dcm,1577.0,1367.0,90.50966799187813,421792,32400.0,0.9844438350254835,0.002620639444267747,0.977630273899443,0.9825436789501792,0.9842526894026092,0.9861448081177997,0.9954528114747845,0.4062844565018022,0.05178859226639514
test_Mix_DPerc0_c_1.dcm,1572.0,1034.0,90.50966799187813,421792,32400.0,0.9837068967953227,0.0027771190859337378,0.9770962081330586,0.981750209811551,0.9834439612420843,0.985427634088655,0.9940489814602884,0.4334119358208772,-0.09787936128646779
