,x,y,radius,breast_area,contrast,dissimilarity,homogeneity,energy
phMix402_c_1.dcm,1695.0,576.0,45.254833995939066,422116,0.12090908134494803,0.12075232504313428,0.9396395131086142,0.5427733458308401
phMix402_c_1.dcm,1690.0,1142.0,45.254833995939066,422116,0.11159102386062365,0.11159102386062365,0.9442044880696882,0.6061621474861991
phMix402_c_1.dcm,1722.0,823.0,32.00000000000001,422116,0.11174000850340136,0.11174000850340136,0.9441299957482994,0.5375224174084343
phMix402_c_1.dcm,1699.0,1623.0,32.00000000000001,422116,0.11306423611111112,0.11306423611111112,0.9434678819444444,0.5352728624143006
phMix402_c_1.dcm,1639.0,990.0,32.00000000000001,422116,0.12083982898715041,0.12083982898715041,0.9395800855064248,0.6815083045923727
phMix402_c_1.dcm,1733.0,871.0,22.627416997969533,422116,0.12362948030876642,0.12362948030876642,0.9381852598456168,0.6410959227972861
phMix402_c_1.dcm,1716.0,623.0,22.627416997969533,422116,0.11180797974335022,0.11180797974335022,0.9440960101283249,0.6285042865333471
phMix402_c_1.dcm,1583.0,698.0,22.627416997969533,422116,0.10523040709966075,0.10523040709966075,0.9473847964501697,0.6638324662048576
phMix402_c_1.dcm,1739.0,1448.0,16.000000000000004,422116,0.10643210197710717,0.10643210197710717,0.9467839490114464,0.7024321354355743
phMix402_c_1.dcm,1717.0,709.0,16.000000000000004,422116,0.14703515218522373,0.14703515218522373,0.9264824239073881,0.6573242982734272
phMix402_c_1.dcm,1656.0,1095.0,16.000000000000004,422116,0.11496406737773152,0.11496406737773152,0.9425179663111343,0.5927393827361161
phMix402_c_1.dcm,1398.0,1208.0,16.000000000000004,422116,0.10786290322580645,0.10786290322580645,0.9460685483870968,0.5849514858396765
phMix402_c_1.dcm,1397.0,1181.0,16.000000000000004,422116,0.1344506048387097,0.1344506048387097,0.9327746975806452,0.5094210542815799
phMix402_c_1.dcm,1747.0,1031.0,11.31370849898476,422116,1868.510783858998,7.560722016079159,0.918387146929019,0.6110884817218242
phMix402_c_1.dcm,1747.0,582.0,11.31370849898476,422116,1862.9374484642342,7.5017135642135635,0.9423770473221158,0.8422881980894946
phMix402_c_1.dcm,1746.0,1018.0,11.31370849898476,422116,0.12430426716141002,0.12430426716141002,0.937847866419295,0.6921744173642088
phMix402_c_1.dcm,1746.0,675.0,11.31370849898476,422116,0.16984900020614307,0.16984900020614307,0.9150754998969285,0.4900134104900341
phMix402_c_1.dcm,1741.0,560.0,11.31370849898476,422116,0.15309987631416205,0.15309987631416205,0.9234500618429189,0.6736702242947425
phMix402_c_1.dcm,1739.0,466.0,11.31370849898476,422116,0.2575242218099361,0.25582354153782727,0.8722582972582972,0.4114390588757217
phMix402_c_1.dcm,1738.0,1158.0,11.31370849898476,422116,0.14377190270047413,0.14377190270047413,0.9281140486497629,0.6195561473416868
phMix402_c_1.dcm,1731.0,1478.0,11.31370849898476,422116,0.06395588538445682,0.06395588538445682,0.9680220573077716,0.8473099418472512
phMix402_c_1.dcm,1723.0,1180.0,11.31370849898476,422116,0.06999845392702536,0.06999845392702536,0.9650007730364873,0.8955906056865419
phMix402_c_1.dcm,1714.0,727.0,11.31370849898476,422116,0.16907596371882086,0.16907596371882086,0.9154620181405896,0.6460275992281824
phMix402_c_1.dcm,1712.0,1554.0,11.31370849898476,422116,0.10889507318078748,0.10889507318078748,0.9455524634096062,0.7494288902688897
phMix402_c_1.dcm,1701.0,696.0,11.31370849898476,422116,0.13935271078128222,0.13935271078128222,0.930323644609359,0.6885501060734112
phMix402_c_1.dcm,1700.0,1517.0,11.31370849898476,422116,0.16092042877757162,0.15759637188208617,0.9215342197485055,0.5994625541775339
phMix402_c_1.dcm,1694.0,1001.0,11.31370849898476,422116,0.16571325499896927,0.16571325499896927,0.9171433725005154,0.6290145463077181
phMix402_c_1.dcm,1692.0,517.0,11.31370849898476,422116,0.20850082457225314,0.20850082457225314,0.8957495877138735,0.4910784928748547
phMix402_c_1.dcm,1689.0,1534.0,11.31370849898476,422116,0.20776643990929705,0.20719954648526076,0.8964569160997733,0.5008388486444904
phMix402_c_1.dcm,1688.0,980.0,11.31370849898476,422116,0.18911049268192126,0.18854359925788497,0.905784889713461,0.5192307122224107
phMix402_c_1.dcm,1682.0,937.0,11.31370849898476,422116,0.16769738198309625,0.16769738198309625,0.9161513090084519,0.6819674944140502
phMix402_c_1.dcm,1675.0,705.0,11.31370849898476,422116,0.18971603793032366,0.18971603793032366,0.9051419810348382,0.4938737601802513
phMix402_c_1.dcm,1661.0,769.0,11.31370849898476,422116,0.16591939806225522,0.16591939806225522,0.9170403009688725,0.6857348750523169
phMix402_c_1.dcm,1661.0,606.0,11.31370849898476,422116,0.2283292104720676,0.22557204700061845,0.8874896928468357,0.42799648065595175
phMix402_c_1.dcm,1657.0,874.0,11.31370849898476,422116,0.17812049062049062,0.17812049062049062,0.9109397546897546,0.5844374807982059
phMix402_c_1.dcm,1646.0,903.0,11.31370849898476,422116,0.16737528344671201,0.16737528344671201,0.9163123582766439,0.576787527430418
phMix402_c_1.dcm,1548.0,667.0,11.31370849898476,422116,0.051832096474953626,0.051832096474953626,0.9740839517625233,0.8873907535925183
phMix402_c_1.dcm,1389.0,1227.0,11.31370849898476,422116,0.10134508348794063,0.10134508348794063,0.9493274582560298,0.5267853283029204
phMix402_c_1.dcm,1750.0,1468.0,8.0,422116,2625.1143402777775,10.531006944444444,0.9219971891324438,0.742704672317762
phMix402_c_1.dcm,1750.0,1166.0,8.0,422116,2612.352777777778,10.581944444444446,0.8837159423927643,0.5698073034884307
phMix402_c_1.dcm,1748.0,1066.0,8.0,422116,0.12513888888888888,0.12513888888888888,0.9374305555555555,0.5979747735827479
phMix402_c_1.dcm,1746.0,1496.0,8.0,422116,0.1597222222222222,0.1597222222222222,0.9201388888888888,0.6099602900964172
phMix402_c_1.dcm,1741.0,640.0,8.0,422116,0.08246527777777778,0.08246527777777778,0.958767361111111,0.8439932486278736
phMix402_c_1.dcm,1738.0,598.0,8.0,422116,0.0334375,0.0334375,0.98328125,0.959543829504732
phMix402_c_1.dcm,1722.0,684.0,8.0,422116,0.18302083333333335,0.18302083333333335,0.9084895833333333,0.6593439473689211
phMix402_c_1.dcm,1710.0,1479.0,8.0,422116,0.0859375,0.0859375,0.95703125,0.8377374783291329
phMix402_c_1.dcm,1708.0,928.0,8.0,422116,0.14913194444444444,0.14913194444444444,0.9254340277777777,0.6616949414760309
phMix402_c_1.dcm,1708.0,749.0,8.0,422116,0.06041666666666667,0.06041666666666667,0.9697916666666666,0.9114249302638306
phMix402_c_1.dcm,1683.0,960.0,8.0,422116,0.13809027777777777,0.13809027777777777,0.9309548611111111,0.704898848594059
phMix402_c_1.dcm,1682.0,797.0,8.0,422116,0.13239583333333332,0.13239583333333332,0.9338020833333334,0.739947794364675
phMix402_c_1.dcm,1680.0,1649.0,8.0,422116,0.1940625,0.1940625,0.9029687500000001,0.5993365748834203
phMix402_c_1.dcm,1665.0,864.0,8.0,422116,0.15493055555555557,0.15493055555555557,0.9225347222222222,0.6698552590947746
phMix402_c_1.dcm,1652.0,806.0,8.0,422116,0.1609375,0.1609375,0.9195312499999999,0.555138898563003
phMix402_c_1.dcm,1561.0,690.0,8.0,422116,0.00579861111111111,0.00579861111111111,0.9971006944444445,0.994213702917508
phMix402_c_1.dcm,1436.0,1218.0,8.0,422116,0.06163194444444444,0.06163194444444444,0.9691840277777778,0.8543738158849077
phMix402_c_1.dcm,1390.0,1247.0,8.0,422116,0.09805555555555555,0.09805555555555555,0.9509722222222222,0.5678870742730178
phMix402_c_1.dcm,1390.0,1239.0,8.0,422116,0.09493055555555555,0.09493055555555555,0.9525347222222222,0.5642505752061647
phMix402_c_10.dcm,1517.0,980.0,128.00000000000006,421841,63.409739042675895,0.37839534373798533,0.9433780876421181,0.35009951684843055
phMix402_c_10.dcm,1512.0,1312.0,128.00000000000006,421841,15.901706720371969,0.16303888528450594,0.9511246510762764,0.40324048153702685
phMix402_c_10.dcm,1510.0,1119.0,128.00000000000006,421841,7.417068855728566,0.13408436658977319,0.9479293584714588,0.3799377391394321
phMix402_c_10.dcm,1579.0,1536.0,90.50966799187813,421841,86.68521146083664,0.4592598155488281,0.9460849428014304,0.4800273551847125
phMix402_c_10.dcm,1559.0,826.0,90.50966799187813,421841,0.10845869354889048,0.10844308854280452,0.9457800162292063,0.39754920698437957
phMix402_c_10.dcm,1688.0,618.0,64.00000000000003,421841,0.1298967988560977,0.12974252511005022,0.9351441648195796,0.5021177749747525
phMix402_c_10.dcm,1710.0,1320.0,45.254833995939066,421841,0.11935414299541304,0.11935414299541304,0.9403229285022935,0.5880884302855867
phMix402_c_10.dcm,1710.0,1257.0,45.254833995939066,421841,0.1301692757648445,0.1301692757648445,0.9349153621175779,0.5660434716419132
phMix402_c_10.dcm,1710.0,758.0,45.254833995939066,421841,0.129457034044523,0.12942547237301688,0.9352904199806422,0.5715248061831655
phMix402_c_10.dcm,1696.0,498.0,45.254833995939066,421841,0.1917802886840887,0.19067983840424188,0.9047701258258637,0.3928747579375891
phMix402_c_10.dcm,1693.0,1178.0,45.254833995939066,421841,0.10963840845011152,0.10963840845011152,0.9451807957749442,0.5642440864370346
phMix402_c_10.dcm,1688.0,1074.0,45.254833995939066,421841,0.09113432647393005,0.09113432647393005,0.954432836763035,0.7580307547074032
phMix402_c_10.dcm,1664.0,978.0,45.254833995939066,421841,0.12678270841223752,0.12678270841223752,0.9366086457938811,0.5647795135323643
phMix402_c_10.dcm,1724.0,867.0,32.00000000000001,421841,0.12386670524691357,0.12386670524691357,0.9380666473765432,0.5827222769432066
phMix402_c_10.dcm,1723.0,1450.0,32.00000000000001,421841,0.0687382881393298,0.0687382881393298,0.965630855930335,0.7929178486451192
phMix402_c_10.dcm,1723.0,454.0,32.00000000000001,421841,0.19269061791383219,0.19243866528092718,0.9038058626228269,0.3809319003774165
phMix402_c_10.dcm,1722.0,1508.0,32.00000000000001,421841,0.10440926949483498,0.10440926949483498,0.9477953652525826,0.5736381588226241
phMix402_c_10.dcm,1645.0,679.0,32.00000000000001,421841,0.11876860119047619,0.11876860119047619,0.940615699404762,0.5653963670018253
phMix402_c_10.dcm,1613.0,560.0,32.00000000000001,421841,0.13811826814058956,0.13811826814058956,0.9309408659297052,0.4041014153671983
phMix402_c_10.dcm,1558.0,658.0,32.00000000000001,421841,0.14104180445326278,0.14091582813681028,0.9295546835632401,0.5439860949929749
phMix402_c_10.dcm,1733.0,1055.0,22.627416997969533,421841,0.09115646049461626,0.09115646049461626,0.9544217697526918,0.7471105597587859
phMix402_c_10.dcm,1730.0,1094.0,22.627416997969533,421841,0.12336828260976448,0.12336828260976448,0.9383158586951178,0.7604786838499445
phMix402_c_10.dcm,1720.0,698.0,22.627416997969533,421841,0.15192333693888588,0.15192333693888588,0.924038331530557,0.5864720406384026
phMix402_c_10.dcm,1706.0,1662.0,22.627416997969533,421841,0.13847472835439303,0.13847472835439303,0.9307626358228034,0.4559819725764781
phMix402_c_10.dcm,1679.0,883.0,22.627416997969533,421841,0.15720874920104233,0.15720874920104233,0.9213956253994788,0.5777885123484138
phMix402_c_10.dcm,1658.0,803.0,22.627416997969533,421841,0.13730855745120213,0.13730855745120213,0.931345721274399,0.6012883210014639
phMix402_c_10.dcm,1646.0,557.0,22.627416997969533,421841,0.15778492059589952,0.15778492059589952,0.9211075397020502,0.5086455823726602
phMix402_c_10.dcm,1741.0,819.0,16.000000000000004,421841,0.07273104188345474,0.07273104188345474,0.9636344790582727,0.7860879847631845
phMix402_c_10.dcm,1732.0,1399.0,16.000000000000004,421841,0.11670379162330904,0.11670379162330904,0.9416481041883454,0.7085968351827705
phMix402_c_10.dcm,1731.0,915.0,16.000000000000004,421841,0.12769088189386057,0.12769088189386057,0.9361545590530697,0.5975593958553675
phMix402_c_10.dcm,1722.0,999.0,16.000000000000004,421841,0.10239171436004163,0.10239171436004163,0.9488041428199792,0.6805258504753748
phMix402_c_10.dcm,1701.0,816.0,16.000000000000004,421841,0.12304484261186265,0.12304484261186265,0.9384775786940687,0.6491753156174194
phMix402_c_10.dcm,1643.0,934.0,16.000000000000004,421841,0.06818255723204994,0.06818255723204994,0.9659087213839751,0.7423451292415554
phMix402_c_10.dcm,1637.0,1649.0,16.000000000000004,421841,0.16868415062434966,0.1673834222164412,0.9164383617325703,0.6507334945998069
phMix402_c_10.dcm,1628.0,1254.0,16.000000000000004,421841,0.09349391909469301,0.09349391909469301,0.9532530404526534,0.7358994833655309
phMix402_c_10.dcm,1627.0,1238.0,16.000000000000004,421841,0.09741642819979189,0.09741642819979189,0.9512917859001041,0.8246890013806214
phMix402_c_10.dcm,1615.0,1631.0,16.000000000000004,421841,0.18007771852237253,0.17929728147762747,0.9104294029656608,0.45856618847487296
phMix402_c_10.dcm,1747.0,1546.0,11.31370849898476,421841,1855.4105725623583,7.52451814058957,0.9233925615419993,0.6317222051652553
phMix402_c_10.dcm,1746.0,960.0,11.31370849898476,421841,0.1520820449391878,0.15151515151515155,0.9242991135848279,0.5929640148393824
phMix402_c_10.dcm,1745.0,1645.0,11.31370849898476,421841,0.155779736136879,0.155779736136879,0.9221101319315606,0.6083223355913683
phMix402_c_10.dcm,1744.0,722.0,11.31370849898476,421841,0.13720109255823543,0.13720109255823543,0.9313994537208823,0.558726565637799
phMix402_c_10.dcm,1742.0,1633.0,11.31370849898476,421841,0.12358276643990929,0.12358276643990929,0.9382086167800453,0.7106544816440383
phMix402_c_10.dcm,1740.0,993.0,11.31370849898476,421841,0.03204236239950525,0.03204236239950525,0.9839788188002474,0.9506369565677426
phMix402_c_10.dcm,1738.0,1362.0,11.31370849898476,421841,0.14681251288394145,0.14681251288394145,0.9265937435580294,0.6077690236693496
phMix402_c_10.dcm,1738.0,532.0,11.31370849898476,421841,0.18992218099360958,0.18992218099360958,0.9050389095031952,0.6089582618093474
phMix402_c_10.dcm,1734.0,1679.0,11.31370849898476,421841,0.17037724180581323,0.17037724180581323,0.9148113790970934,0.5087229622150183
phMix402_c_10.dcm,1729.0,1022.0,11.31370849898476,421841,0.11027365491651206,0.11027365491651206,0.944863172541744,0.6383418144068416
phMix402_c_10.dcm,1724.0,402.0,11.31370849898476,421841,0.2647005772005772,0.2597531436817151,0.8706181715110286,0.4031616627658353
phMix402_c_10.dcm,1723.0,1571.0,11.31370849898476,421841,0.071866625438054,0.071866625438054,0.9640666872809729,0.8170243467037605
phMix402_c_10.dcm,1722.0,1599.0,11.31370849898476,421841,0.1500979179550608,0.1500979179550608,0.9249510410224695,0.565172889272303
phMix402_c_10.dcm,1696.0,1390.0,11.31370849898476,421841,0.11023500309214596,0.11023500309214596,0.944882498453927,0.7380957639165456
phMix402_c_10.dcm,1689.0,1489.0,11.31370849898476,421841,0.13687899402185116,0.13687899402185116,0.9315605029890744,0.7409945500558912
phMix402_c_10.dcm,1686.0,905.0,11.31370849898476,421841,0.13504947433518863,0.13504947433518863,0.9324752628324057,0.7310049952163714
phMix402_c_10.dcm,1684.0,1455.0,11.31370849898476,421841,0.15634662956091527,0.15634662956091527,0.9218266852195425,0.6160826703841783
phMix402_c_10.dcm,1679.0,719.0,11.31370849898476,421841,0.09165635951350237,0.09165635951350237,0.9541718202432488,0.8446568083576961
phMix402_c_10.dcm,1678.0,1670.0,11.31370849898476,421841,0.09818851783137497,0.09818851783137497,0.9509057410843126,0.684975200124816
phMix402_c_10.dcm,1674.0,1291.0,11.31370849898476,421841,0.12953514739229025,0.12953514739229025,0.935232426303855,0.6196267318794901
phMix402_c_10.dcm,1666.0,908.0,11.31370849898476,421841,0.13886312100597814,0.13886312100597814,0.9305684394970108,0.6264300270248669
phMix402_c_10.dcm,1657.0,1133.0,11.31370849898476,421841,0.11437074829931973,0.11437074829931973,0.9428146258503403,0.674074349855028
phMix402_c_10.dcm,1656.0,1466.0,11.31370849898476,421841,0.11907338693052978,0.11907338693052978,0.9404633065347351,0.6291155335414526
phMix402_c_10.dcm,1644.0,860.0,11.31370849898476,421841,0.15545763760049475,0.15545763760049475,0.9222711811997526,0.6077333611160577
phMix402_c_10.dcm,1643.0,1152.0,11.31370849898476,421841,0.12977994227994227,0.12977994227994227,0.9351100288600289,0.6034371805115782
phMix402_c_10.dcm,1630.0,1214.0,11.31370849898476,421841,0.1915455576169862,0.1915455576169862,0.9042272211915069,0.5883783840218499
phMix402_c_10.dcm,1592.0,702.0,11.31370849898476,421841,0.12755102040816327,0.12755102040816327,0.9362244897959184,0.6204698962260484
phMix402_c_10.dcm,1575.0,589.0,11.31370849898476,421841,0.1601602762317048,0.1601602762317048,0.9199198618841475,0.5073925175260071
phMix402_c_10.dcm,1527.0,695.0,11.31370849898476,421841,0.1679937126365698,0.1679937126365698,0.9160031436817151,0.634928436727272
phMix402_c_10.dcm,1462.0,805.0,11.31370849898476,421841,0.11518243661100805,0.11518243661100805,0.9424087816944959,0.5253663617448524
phMix402_c_10.dcm,1441.0,824.0,11.31370849898476,421841,0.14900278293135436,0.14900278293135436,0.9254986085343229,0.4351923283342852
phMix402_c_10.dcm,1401.0,1387.0,11.31370849898476,421841,0.14868068439497012,0.14868068439497012,0.9256596578025149,0.4425639912504873
phMix402_c_10.dcm,1395.0,1243.0,11.31370849898476,421841,0.10179602143887859,0.10179602143887859,0.9491019892805608,0.613713661360282
phMix402_c_10.dcm,1751.0,1103.0,8.0,421841,2613.600868055556,10.493229166666666,0.9294103864970398,0.7663628873109635
phMix402_c_10.dcm,1750.0,1606.0,8.0,421841,2564.1954166666665,10.53597222222222,0.8583513715476938,0.6030197292883896
phMix402_c_10.dcm,1750.0,1571.0,8.0,421841,2586.4409722222217,10.491805555555556,0.9028826157131672,0.7179438551443602
phMix402_c_10.dcm,1749.0,1388.0,8.0,421841,0.1395486111111111,0.1395486111111111,0.9302256944444445,0.6560503617342719
phMix402_c_10.dcm,1748.0,1674.0,8.0,421841,0.2351736111111111,0.2351736111111111,0.8824131944444444,0.5349830546082066
phMix402_c_10.dcm,1748.0,1078.0,8.0,421841,0.10288194444444444,0.10288194444444444,0.9485590277777778,0.8554112636443391
phMix402_c_10.dcm,1748.0,682.0,8.0,421841,0.1252777777777778,0.1252777777777778,0.9373611111111111,0.6569494486041845
phMix402_c_10.dcm,1747.0,418.0,8.0,421841,0.19180555555555556,0.18534722222222222,0.9079722222222222,0.5613590073477129
phMix402_c_10.dcm,1745.0,1202.0,8.0,421841,0.13555555555555554,0.13555555555555554,0.9322222222222223,0.7897949569839747
phMix402_c_10.dcm,1745.0,1117.0,8.0,421841,0.21010416666666665,0.21010416666666665,0.8949479166666667,0.6047124520724396
phMix402_c_10.dcm,1745.0,662.0,8.0,421841,0.09350694444444443,0.09350694444444443,0.9532465277777777,0.7965728915340662
phMix402_c_10.dcm,1742.0,1585.0,8.0,421841,0.13107638888888887,0.13107638888888887,0.9344618055555555,0.7431138050735945
phMix402_c_10.dcm,1737.0,938.0,8.0,421841,0.008472222222222221,0.008472222222222221,0.9957638888888889,0.9915458904249194
phMix402_c_10.dcm,1734.0,803.0,8.0,421841,0.18937500000000002,0.18937500000000002,0.9053125,0.6029159270030182
