,x,y,radius,breast_area
phMix402_c_10.dcm,1517.0,980.0,128.00000000000006,421841
phMix402_c_10.dcm,1512.0,1312.0,128.00000000000006,421841
phMix402_c_10.dcm,1510.0,1119.0,128.00000000000006,421841
phMix402_c_10.dcm,1579.0,1536.0,90.50966799187813,421841
phMix402_c_10.dcm,1559.0,826.0,90.50966799187813,421841
phMix402_c_10.dcm,1688.0,618.0,64.00000000000003,421841
phMix402_c_10.dcm,1710.0,1320.0,45.25483399593906,421841
phMix402_c_10.dcm,1710.0,1257.0,45.25483399593906,421841
phMix402_c_10.dcm,1710.0,758.0,45.25483399593906,421841
phMix402_c_10.dcm,1696.0,498.0,45.25483399593906,421841
phMix402_c_10.dcm,1693.0,1178.0,45.25483399593906,421841
phMix402_c_10.dcm,1688.0,1074.0,45.25483399593906,421841
phMix402_c_10.dcm,1664.0,978.0,45.25483399593906,421841
phMix402_c_10.dcm,1724.0,867.0,32.00000000000001,421841
phMix402_c_10.dcm,1723.0,1450.0,32.00000000000001,421841
phMix402_c_10.dcm,1723.0,454.0,32.00000000000001,421841
phMix402_c_10.dcm,1722.0,1508.0,32.00000000000001,421841
phMix402_c_10.dcm,1645.0,679.0,32.00000000000001,421841
phMix402_c_10.dcm,1613.0,560.0,32.00000000000001,421841
phMix402_c_10.dcm,1558.0,658.0,32.00000000000001,421841
phMix402_c_10.dcm,1733.0,1055.0,22.627416997969526,421841
phMix402_c_10.dcm,1730.0,1094.0,22.627416997969526,421841
phMix402_c_10.dcm,1720.0,698.0,22.627416997969526,421841
phMix402_c_10.dcm,1706.0,1662.0,22.627416997969526,421841
phMix402_c_10.dcm,1679.0,883.0,22.627416997969526,421841
phMix402_c_10.dcm,1658.0,803.0,22.627416997969526,421841
phMix402_c_10.dcm,1646.0,557.0,22.627416997969526,421841
phMix402_c_10.dcm,1741.0,819.0,16.000000000000004,421841
phMix402_c_10.dcm,1732.0,1399.0,16.000000000000004,421841
phMix402_c_10.dcm,1731.0,915.0,16.000000000000004,421841
phMix402_c_10.dcm,1722.0,999.0,16.000000000000004,421841
phMix402_c_10.dcm,1701.0,816.0,16.000000000000004,421841
phMix402_c_10.dcm,1643.0,934.0,16.000000000000004,421841
phMix402_c_10.dcm,1637.0,1649.0,16.000000000000004,421841
phMix402_c_10.dcm,1628.0,1254.0,16.000000000000004,421841
phMix402_c_10.dcm,1627.0,1238.0,16.000000000000004,421841
phMix402_c_10.dcm,1615.0,1631.0,16.000000000000004,421841
phMix402_c_10.dcm,1747.0,1546.0,11.313708498984761,421841
phMix402_c_10.dcm,1746.0,960.0,11.313708498984761,421841
phMix402_c_10.dcm,1745.0,1645.0,11.313708498984761,421841
phMix402_c_10.dcm,1744.0,722.0,11.313708498984761,421841
phMix402_c_10.dcm,1742.0,1633.0,11.313708498984761,421841
phMix402_c_10.dcm,1740.0,993.0,11.313708498984761,421841
phMix402_c_10.dcm,1738.0,1362.0,11.313708498984761,421841
phMix402_c_10.dcm,1738.0,532.0,11.313708498984761,421841
phMix402_c_10.dcm,1734.0,1679.0,11.313708498984761,421841
phMix402_c_10.dcm,1729.0,1022.0,11.313708498984761,421841
phMix402_c_10.dcm,1724.0,402.0,11.313708498984761,421841
phMix402_c_10.dcm,1723.0,1571.0,11.313708498984761,421841
phMix402_c_10.dcm,1722.0,1599.0,11.313708498984761,421841
phMix402_c_10.dcm,1696.0,1390.0,11.313708498984761,421841
phMix402_c_10.dcm,1689.0,1489.0,11.313708498984761,421841
phMix402_c_10.dcm,1686.0,905.0,11.313708498984761,421841
phMix402_c_10.dcm,1684.0,1455.0,11.313708498984761,421841
phMix402_c_10.dcm,1679.0,719.0,11.313708498984761,421841
phMix402_c_10.dcm,1678.0,1670.0,11.313708498984761,421841
phMix402_c_10.dcm,1674.0,1291.0,11.313708498984761,421841
phMix402_c_10.dcm,1666.0,908.0,11.313708498984761,421841
phMix402_c_10.dcm,1657.0,1133.0,11.313708498984761,421841
phMix402_c_10.dcm,1656.0,1466.0,11.313708498984761,421841
phMix402_c_10.dcm,1644.0,860.0,11.313708498984761,421841
phMix402_c_10.dcm,1643.0,1152.0,11.313708498984761,421841
phMix402_c_10.dcm,1630.0,1214.0,11.313708498984761,421841
phMix402_c_10.dcm,1592.0,702.0,11.313708498984761,421841
phMix402_c_10.dcm,1575.0,589.0,11.313708498984761,421841
phMix402_c_10.dcm,1527.0,695.0,11.313708498984761,421841
phMix402_c_10.dcm,1462.0,805.0,11.313708498984761,421841
phMix402_c_10.dcm,1441.0,824.0,11.313708498984761,421841
phMix402_c_10.dcm,1401.0,1387.0,11.313708498984761,421841
phMix402_c_10.dcm,1395.0,1243.0,11.313708498984761,421841
phMix402_c_10.dcm,1751.0,1103.0,8.0,421841
phMix402_c_10.dcm,1750.0,1606.0,8.0,421841
phMix402_c_10.dcm,1750.0,1571.0,8.0,421841
phMix402_c_10.dcm,1749.0,1388.0,8.0,421841
phMix402_c_10.dcm,1748.0,1674.0,8.0,421841
phMix402_c_10.dcm,1748.0,1078.0,8.0,421841
phMix402_c_10.dcm,1748.0,682.0,8.0,421841
phMix402_c_10.dcm,1747.0,418.0,8.0,421841
phMix402_c_10.dcm,1745.0,1202.0,8.0,421841
phMix402_c_10.dcm,1745.0,1117.0,8.0,421841
phMix402_c_10.dcm,1745.0,662.0,8.0,421841
phMix402_c_10.dcm,1742.0,1585.0,8.0,421841
phMix402_c_10.dcm,1737.0,938.0,8.0,421841
phMix402_c_10.dcm,1734.0,803.0,8.0,421841
phMix402_c_10.dcm,1723.0,418.0,8.0,421841
phMix402_c_10.dcm,1722.0,820.0,8.0,421841
phMix402_c_10.dcm,1715.0,1374.0,8.0,421841
phMix402_c_10.dcm,1715.0,937.0,8.0,421841
phMix402_c_10.dcm,1702.0,1690.0,8.0,421841
phMix402_c_10.dcm,1696.0,928.0,8.0,421841
phMix402_c_10.dcm,1690.0,799.0,8.0,421841
phMix402_c_10.dcm,1682.0,823.0,8.0,421841
phMix402_c_10.dcm,1677.0,1443.0,8.0,421841
phMix402_c_10.dcm,1671.0,728.0,8.0,421841
phMix402_c_10.dcm,1667.0,844.0,8.0,421841
phMix402_c_10.dcm,1650.0,1452.0,8.0,421841
phMix402_c_10.dcm,1649.0,1210.0,8.0,421841
phMix402_c_10.dcm,1642.0,741.0,8.0,421841
phMix402_c_10.dcm,1631.0,1062.0,8.0,421841
phMix402_c_10.dcm,1610.0,719.0,8.0,421841
phMix402_c_10.dcm,1519.0,660.0,8.0,421841
phMix402_c_10.dcm,1506.0,678.0,8.0,421841
phMix402_c_10.dcm,1475.0,1545.0,8.0,421841
phMix402_c_10.dcm,1435.0,1492.0,8.0,421841
phMix402_c_10.dcm,1408.0,1219.0,8.0,421841
phMix402_c_10.dcm,1399.0,1216.0,8.0,421841
phMix402_c_10.dcm,1391.0,1025.0,8.0,421841
phMix402_c_10.dcm,1386.0,1166.0,8.0,421841
phMix402_c_10.dcm,1379.0,1253.0,8.0,421841
phMix402_c_10.dcm,1378.0,1220.0,8.0,421841
phMix402_c_11.dcm,1517.0,984.0,128.00000000000006,421841
phMix402_c_11.dcm,1512.0,1313.0,128.00000000000006,421841
phMix402_c_11.dcm,1510.0,1122.0,128.00000000000006,421841
phMix402_c_11.dcm,1579.0,1533.0,90.50966799187813,421841
phMix402_c_11.dcm,1559.0,830.0,90.50966799187813,421841
phMix402_c_11.dcm,1687.0,620.0,64.00000000000003,421841
phMix402_c_11.dcm,1710.0,1324.0,45.25483399593906,421841
phMix402_c_11.dcm,1707.0,764.0,45.25483399593906,421841
phMix402_c_11.dcm,1696.0,499.0,45.25483399593906,421841
phMix402_c_11.dcm,1693.0,1181.0,45.25483399593906,421841
phMix402_c_11.dcm,1686.0,1078.0,45.25483399593906,421841
phMix402_c_11.dcm,1663.0,985.0,45.25483399593906,421841
phMix402_c_11.dcm,1725.0,1456.0,32.00000000000001,421841
phMix402_c_11.dcm,1725.0,404.0,32.00000000000001,421841
phMix402_c_11.dcm,1724.0,872.0,32.00000000000001,421841
phMix402_c_11.dcm,1724.0,458.0,32.00000000000001,421841
phMix402_c_11.dcm,1722.0,1510.0,32.00000000000001,421841
phMix402_c_11.dcm,1690.0,1239.0,32.00000000000001,421841
phMix402_c_11.dcm,1646.0,681.0,32.00000000000001,421841
phMix402_c_11.dcm,1557.0,661.0,32.00000000000001,421841
phMix402_c_11.dcm,1739.0,1405.0,22.627416997969526,421841
phMix402_c_11.dcm,1733.0,1103.0,22.627416997969526,421841
phMix402_c_11.dcm,1732.0,1056.0,22.627416997969526,421841
phMix402_c_11.dcm,1720.0,700.0,22.627416997969526,421841
phMix402_c_11.dcm,1708.0,810.0,22.627416997969526,421841
phMix402_c_11.dcm,1705.0,1662.0,22.627416997969526,421841
phMix402_c_11.dcm,1680.0,886.0,22.627416997969526,421841
phMix402_c_11.dcm,1680.0,413.0,22.627416997969526,421841
phMix402_c_11.dcm,1659.0,805.0,22.627416997969526,421841
phMix402_c_11.dcm,1652.0,1318.0,22.627416997969526,421841
phMix402_c_11.dcm,1644.0,558.0,22.627416997969526,421841
phMix402_c_11.dcm,1641.0,932.0,22.627416997969526,421841
phMix402_c_11.dcm,1616.0,497.0,22.627416997969526,421841
phMix402_c_11.dcm,1576.0,565.0,22.627416997969526,421841
phMix402_c_11.dcm,1463.0,864.0,22.627416997969526,421841
phMix402_c_11.dcm,1744.0,1559.0,16.000000000000004,421841
phMix402_c_11.dcm,1743.0,1177.0,16.000000000000004,421841
phMix402_c_11.dcm,1741.0,821.0,16.000000000000004,421841
phMix402_c_11.dcm,1730.0,917.0,16.000000000000004,421841
phMix402_c_11.dcm,1721.0,1002.0,16.000000000000004,421841
phMix402_c_11.dcm,1695.0,436.0,16.000000000000004,421841
phMix402_c_11.dcm,1639.0,1656.0,16.000000000000004,421841
phMix402_c_11.dcm,1628.0,1253.0,16.000000000000004,421841
phMix402_c_11.dcm,1556.0,581.0,16.000000000000004,421841
phMix402_c_11.dcm,1537.0,599.0,16.000000000000004,421841
phMix402_c_11.dcm,1511.0,653.0,16.000000000000004,421841
phMix402_c_11.dcm,1502.0,695.0,16.000000000000004,421841
phMix402_c_11.dcm,1446.0,849.0,16.000000000000004,421841
phMix402_c_11.dcm,1440.0,873.0,16.000000000000004,421841
phMix402_c_11.dcm,1397.0,1193.0,16.000000000000004,421841
phMix402_c_11.dcm,1749.0,787.0,11.313708498984761,421841
phMix402_c_11.dcm,1749.0,686.0,11.313708498984761,421841
phMix402_c_11.dcm,1747.0,724.0,11.313708498984761,421841
phMix402_c_11.dcm,1744.0,375.0,11.313708498984761,421841
phMix402_c_11.dcm,1743.0,1678.0,11.313708498984761,421841
phMix402_c_11.dcm,1739.0,1366.0,11.313708498984761,421841
phMix402_c_11.dcm,1739.0,1231.0,11.313708498984761,421841
phMix402_c_11.dcm,1739.0,996.0,11.313708498984761,421841
phMix402_c_11.dcm,1738.0,1639.0,11.313708498984761,421841
phMix402_c_11.dcm,1738.0,536.0,11.313708498984761,421841
phMix402_c_11.dcm,1734.0,1596.0,11.313708498984761,421841
phMix402_c_11.dcm,1728.0,1567.0,11.313708498984761,421841
phMix402_c_11.dcm,1722.0,1601.0,11.313708498984761,421841
phMix402_c_11.dcm,1689.0,1495.0,11.313708498984761,421841
phMix402_c_11.dcm,1678.0,942.0,11.313708498984761,421841
phMix402_c_11.dcm,1677.0,1674.0,11.313708498984761,421841
phMix402_c_11.dcm,1677.0,724.0,11.313708498984761,421841
phMix402_c_11.dcm,1674.0,1269.0,11.313708498984761,421841
phMix402_c_11.dcm,1672.0,1496.0,11.313708498984761,421841
phMix402_c_11.dcm,1666.0,912.0,11.313708498984761,421841
phMix402_c_11.dcm,1657.0,1470.0,11.313708498984761,421841
phMix402_c_11.dcm,1644.0,865.0,11.313708498984761,421841
phMix402_c_11.dcm,1605.0,1641.0,11.313708498984761,421841
phMix402_c_11.dcm,1592.0,705.0,11.313708498984761,421841
phMix402_c_11.dcm,1575.0,593.0,11.313708498984761,421841
phMix402_c_11.dcm,1530.0,583.0,11.313708498984761,421841
phMix402_c_11.dcm,1509.0,625.0,11.313708498984761,421841
phMix402_c_11.dcm,1495.0,664.0,11.313708498984761,421841
phMix402_c_11.dcm,1485.0,689.0,11.313708498984761,421841
phMix402_c_11.dcm,1462.0,808.0,11.313708498984761,421841
phMix402_c_11.dcm,1458.0,767.0,11.313708498984761,421841
phMix402_c_11.dcm,1426.0,881.0,11.313708498984761,421841
phMix402_c_11.dcm,1401.0,1387.0,11.313708498984761,421841
phMix402_c_11.dcm,1396.0,1368.0,11.313708498984761,421841
phMix402_c_11.dcm,1396.0,1250.0,11.313708498984761,421841
phMix402_c_11.dcm,1395.0,1057.0,11.313708498984761,421841
phMix402_c_11.dcm,1751.0,1608.0,8.0,421841
phMix402_c_11.dcm,1751.0,1033.0,8.0,421841
phMix402_c_11.dcm,1749.0,1485.0,8.0,421841
phMix402_c_11.dcm,1749.0,959.0,8.0,421841
phMix402_c_11.dcm,1747.0,1206.0,8.0,421841
phMix402_c_11.dcm,1746.0,1698.0,8.0,421841
phMix402_c_11.dcm,1742.0,1587.0,8.0,421841
phMix402_c_11.dcm,1738.0,942.0,8.0,421841
phMix402_c_11.dcm,1736.0,1695.0,8.0,421841
phMix402_c_11.dcm,1734.0,806.0,8.0,421841
phMix402_c_11.dcm,1725.0,1021.0,8.0,421841
phMix402_c_11.dcm,1703.0,1690.0,8.0,421841
phMix402_c_11.dcm,1698.0,1390.0,8.0,421841
phMix402_c_11.dcm,1697.0,718.0,8.0,421841
phMix402_c_11.dcm,1695.0,926.0,8.0,421841
phMix402_c_11.dcm,1689.0,831.0,8.0,421841
phMix402_c_11.dcm,1667.0,851.0,8.0,421841
phMix402_c_11.dcm,1662.0,1676.0,8.0,421841
phMix402_c_11.dcm,1661.0,1666.0,8.0,421841
phMix402_c_11.dcm,1656.0,1134.0,8.0,421841
phMix402_c_11.dcm,1642.0,1043.0,8.0,421841
phMix402_c_11.dcm,1642.0,745.0,8.0,421841
phMix402_c_11.dcm,1633.0,722.0,8.0,421841
phMix402_c_11.dcm,1632.0,1216.0,8.0,421841
phMix402_c_11.dcm,1631.0,766.0,8.0,421841
phMix402_c_11.dcm,1631.0,464.0,8.0,421841
phMix402_c_11.dcm,1628.0,1225.0,8.0,421841
phMix402_c_11.dcm,1619.0,465.0,8.0,421841
phMix402_c_11.dcm,1609.0,722.0,8.0,421841
phMix402_c_11.dcm,1601.0,1625.0,8.0,421841
phMix402_c_11.dcm,1599.0,582.0,8.0,421841
phMix402_c_11.dcm,1589.0,1643.0,8.0,421841
phMix402_c_11.dcm,1521.0,626.0,8.0,421841
phMix402_c_11.dcm,1441.0,784.0,8.0,421841
phMix402_c_11.dcm,1438.0,794.0,8.0,421841
phMix402_c_11.dcm,1433.0,811.0,8.0,421841
phMix402_c_11.dcm,1430.0,822.0,8.0,421841
phMix402_c_11.dcm,1425.0,842.0,8.0,421841
phMix402_c_11.dcm,1413.0,895.0,8.0,421841
phMix402_c_11.dcm,1408.0,1451.0,8.0,421841
phMix402_c_11.dcm,1408.0,1222.0,8.0,421841
phMix402_c_11.dcm,1407.0,1431.0,8.0,421841
phMix402_c_11.dcm,1391.0,1028.0,8.0,421841
phMix402_c_11.dcm,1389.0,1385.0,8.0,421841
phMix402_c_11.dcm,1386.0,1169.0,8.0,421841
phMix402_c_11.dcm,1383.0,1280.0,8.0,421841
phMix402_c_11.dcm,1379.0,1103.0,8.0,421841
phMix402_c_11.dcm,1378.0,1225.0,8.0,421841
phMix402_c_11.dcm,1378.0,1112.0,8.0,421841
phMix402_c_11.dcm,1377.0,1130.0,8.0,421841
phMix402_c_12.dcm,1517.0,990.0,128.00000000000006,421632
phMix402_c_12.dcm,1512.0,1314.0,128.00000000000006,421632
phMix402_c_12.dcm,1510.0,1124.0,128.00000000000006,421632
phMix402_c_12.dcm,1559.0,833.0,90.50966799187813,421632
phMix402_c_12.dcm,1688.0,624.0,64.00000000000003,421632
phMix402_c_12.dcm,1710.0,1327.0,45.25483399593906,421632
phMix402_c_12.dcm,1704.0,770.0,45.25483399593906,421632
phMix402_c_12.dcm,1695.0,502.0,45.25483399593906,421632
phMix402_c_12.dcm,1693.0,1184.0,45.25483399593906,421632
phMix402_c_12.dcm,1685.0,1081.0,45.25483399593906,421632
phMix402_c_12.dcm,1664.0,990.0,45.25483399593906,421632
phMix402_c_12.dcm,1728.0,1469.0,32.00000000000001,421632
phMix402_c_12.dcm,1725.0,462.0,32.00000000000001,421632
phMix402_c_12.dcm,1724.0,877.0,32.00000000000001,421632
phMix402_c_12.dcm,1722.0,1513.0,32.00000000000001,421632
phMix402_c_12.dcm,1690.0,1242.0,32.00000000000001,421632
phMix402_c_12.dcm,1676.0,461.0,32.00000000000001,421632
phMix402_c_12.dcm,1647.0,683.0,32.00000000000001,421632
phMix402_c_12.dcm,1627.0,903.0,32.00000000000001,421632
phMix402_c_12.dcm,1606.0,578.0,32.00000000000001,421632
phMix402_c_12.dcm,1558.0,664.0,32.00000000000001,421632
phMix402_c_12.dcm,1739.0,1406.0,22.627416997969526,421632
phMix402_c_12.dcm,1734.0,1107.0,22.627416997969526,421632
phMix402_c_12.dcm,1732.0,1054.0,22.627416997969526,421632
phMix402_c_12.dcm,1724.0,958.0,22.627416997969526,421632
phMix402_c_12.dcm,1719.0,704.0,22.627416997969526,421632
phMix402_c_12.dcm,1705.0,1667.0,22.627416997969526,421632
phMix402_c_12.dcm,1681.0,888.0,22.627416997969526,421632
phMix402_c_12.dcm,1677.0,420.0,22.627416997969526,421632
phMix402_c_12.dcm,1660.0,807.0,22.627416997969526,421632
phMix402_c_12.dcm,1653.0,1322.0,22.627416997969526,421632
phMix402_c_12.dcm,1641.0,938.0,22.627416997969526,421632
phMix402_c_12.dcm,1744.0,1563.0,16.000000000000004,421632
phMix402_c_12.dcm,1742.0,1431.0,16.000000000000004,421632
phMix402_c_12.dcm,1741.0,824.0,16.000000000000004,421632
phMix402_c_12.dcm,1721.0,1005.0,16.000000000000004,421632
phMix402_c_12.dcm,1704.0,1431.0,16.000000000000004,421632
phMix402_c_12.dcm,1648.0,1155.0,16.000000000000004,421632
phMix402_c_12.dcm,1636.0,1649.0,16.000000000000004,421632
phMix402_c_12.dcm,1628.0,1251.0,16.000000000000004,421632
phMix402_c_12.dcm,1555.0,584.0,16.000000000000004,421632
phMix402_c_12.dcm,1540.0,617.0,16.000000000000004,421632
phMix402_c_12.dcm,1511.0,657.0,16.000000000000004,421632
phMix402_c_12.dcm,1465.0,788.0,16.000000000000004,421632
phMix402_c_12.dcm,1441.0,874.0,16.000000000000004,421632
phMix402_c_12.dcm,1397.0,1198.0,16.000000000000004,421632
phMix402_c_12.dcm,1749.0,726.0,11.313708498984761,421632
phMix402_c_12.dcm,1749.0,688.0,11.313708498984761,421632
phMix402_c_12.dcm,1746.0,790.0,11.313708498984761,421632
phMix402_c_12.dcm,1745.0,378.0,11.313708498984761,421632
phMix402_c_12.dcm,1744.0,1682.0,11.313708498984761,421632
phMix402_c_12.dcm,1743.0,1645.0,11.313708498984761,421632
phMix402_c_12.dcm,1740.0,1235.0,11.313708498984761,421632
phMix402_c_12.dcm,1739.0,1372.0,11.313708498984761,421632
phMix402_c_12.dcm,1739.0,1271.0,11.313708498984761,421632
phMix402_c_12.dcm,1738.0,541.0,11.313708498984761,421632
phMix402_c_12.dcm,1735.0,1596.0,11.313708498984761,421632
phMix402_c_12.dcm,1732.0,378.0,11.313708498984761,421632
phMix402_c_12.dcm,1728.0,1565.0,11.313708498984761,421632
phMix402_c_12.dcm,1725.0,932.0,11.313708498984761,421632
phMix402_c_12.dcm,1722.0,405.0,11.313708498984761,421632
phMix402_c_12.dcm,1721.0,1252.0,11.313708498984761,421632
phMix402_c_12.dcm,1709.0,385.0,11.313708498984761,421632
phMix402_c_12.dcm,1689.0,1500.0,11.313708498984761,421632
phMix402_c_12.dcm,1686.0,910.0,11.313708498984761,421632
phMix402_c_12.dcm,1678.0,1653.0,11.313708498984761,421632
