,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc10_c_5.dcm,421373.0,0.9761981085570482,0.013979579062478698,0.8742656595712215,0.9756160830090791,0.9797207598992904,0.9837033646143282,0.9976501106279088,-2.349205496242599,6.687393518588225
test_Mix_DPerc10_c_6.dcm,421375.0,0.976653961899114,0.013909994309674404,0.8728770885786221,0.97607385366598,0.9801785305561913,0.9841306172274357,0.9976043335622187,-2.3239770899035066,6.4692757107708605
test_Mix_DPerc10_c_7.dcm,421452.0,0.9770995843634497,0.013873642843680652,0.8722514686808576,0.9765316243228809,0.9806515602349889,0.9845578698405433,0.9975432974746319,-2.300234973294956,6.26826437296861
test_Mix_DPerc10_c_8.dcm,421585.0,0.9771726679995131,0.013868487150606883,0.8727702754253452,0.976577401388571,0.9807583733882658,0.9846494239719235,0.9975280384527352,-2.279426981796451,6.093016835499794
test_Mix_DPerc10_c_9.dcm,421774.0,0.9771985881188904,0.013899771524345472,0.8734264133669032,0.9765926604104677,0.9808346684977493,0.9847409781033036,0.9975127794308385,-2.2579106768049435,5.908939624321349
test_Mix_DPerc20_c_0.dcm,422118.0,0.9791755207830036,0.013593744917591221,0.8637674525062944,0.976928358892195,0.9819180590524147,0.987182421606775,0.9974517433432517,-2.7308615212185927,10.031978220883142
test_Mix_DPerc20_c_1.dcm,421858.0,0.9796987813562358,0.013380499348980245,0.8653086137178607,0.9774929427023727,0.9823758297093156,0.9875333791103991,0.997436484321355,-2.7173262282053243,9.952020900483161
test_Mix_DPerc20_c_10.dcm,421649.0,0.9780299795790828,0.0207050797369892,0.7051499198901351,0.9774624246585794,0.9824521248187991,0.9871519035629817,0.9974670023651484,-5.006983457278086,34.163474227678456
test_Mix_DPerc20_c_11.dcm,421504.0,0.9778847626462159,0.020367367390184774,0.7111924925612269,0.9772030212863355,0.9822995345998321,0.9869382772564279,0.9974670023651484,-4.958951435788785,33.71387074301749
test_Mix_DPerc20_c_12.dcm,421393.0,0.9775198506637799,0.020069020413209654,0.7076066224155032,0.9767299916075379,0.9819333180743114,0.9865262836652171,0.9974975204089418,-4.910788833780923,33.28283614698718
test_Mix_DPerc20_c_13.dcm,421380.0,0.9773997814452371,0.019814576510776605,0.7066300450141146,0.9765163653009842,0.9818112458991378,0.9863736934462501,0.9974975204089418,-4.849555048848799,32.66594759799157
test_Mix_DPerc20_c_14.dcm,421382.0,0.9773776307726815,0.019601765436336134,0.7116655222400244,0.9763790341039139,0.9818112458991378,0.9863584344243534,0.9974670023651484,-4.786487868534446,32.02943926944526
test_Mix_DPerc20_c_2.dcm,421452.0,0.979686663415513,0.01356974549557418,0.8631418326085298,0.9775692378118562,0.982406347753109,0.987487602044709,0.9974517433432517,-2.9168756983092767,12.114482586631377
test_Mix_DPerc20_c_3.dcm,421587.0,0.979559749922393,0.01366999197118857,0.8578316929884794,0.977477683680476,0.9822995345998321,0.987335011825742,0.9974670023651484,-2.9987726662413685,12.876378230494321
test_Mix_DPerc20_c_4.dcm,421774.0,0.9796236758946704,0.01380949750714873,0.8547035934996566,0.9775997558556496,0.982406347753109,0.9873807888914321,0.9974670023651484,-3.0793547270060135,13.630098414423157
test_Mix_DPerc20_c_5.dcm,422099.0,0.9788447035039423,0.017086769830850414,0.7878690775921263,0.9775539787899595,0.9823910887312123,0.9873044937819486,0.9974822613870451,-4.0670512095319955,22.466639705400205
test_Mix_DPerc20_c_6.dcm,421831.0,0.9785695612885712,0.01678771082451449,0.7871213855191882,0.9772182803082322,0.9820706492713817,0.9868772411688411,0.9975280384527352,-4.044835030567279,22.356246469979073
test_Mix_DPerc20_c_7.dcm,421625.0,0.9785215445287822,0.016504190337942395,0.78803692683299,0.9771114671549553,0.9819638361181048,0.9867399099717709,0.9975432974746319,-4.007601976672667,22.067763715650692
test_Mix_DPerc20_c_8.dcm,421489.0,0.9787568430378557,0.01626539217512339,0.7907682917524986,0.9772945754177157,0.9821469443808651,0.9869230182345312,0.9975127794308385,-3.965666480584445,21.745875491571102
