,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
p214-010-60080-mr.png,3771456.0,0.3307225436459097,0.15025890023572633,0.03137254901960784,0.19215686274509805,0.3411764705882353,0.4470588235294118,0.9529411764705882,0.09968036329264035,-0.8554520489101655
p214-010-60083-cl.png,1731584.0,0.32232859805660885,0.1915523966419516,0.011764705882352941,0.1607843137254902,0.2823529411764706,0.4666666666666667,0.9137254901960784,0.5274003452169705,-0.6978422328847668
p214-010-60083-cr.png,1468480.0,0.31339529950136513,0.18927373578281448,0.01568627450980392,0.14901960784313725,0.27450980392156865,0.4627450980392157,0.9176470588235294,0.506470423405982,-0.8422619239758099
p214-010-60083-ml.png,1628384.0,0.30895058187364005,0.1842633002799469,0.011764705882352941,0.1450980392156863,0.27058823529411763,0.45098039215686275,0.9294117647058824,0.5748072588926983,-0.7111892667790031
p214-010-60083-mr.png,1425872.0,0.3194798856625364,0.19797953598440615,0.01568627450980392,0.14901960784313725,0.27058823529411763,0.4627450980392157,0.9215686274509803,0.6573984347311516,-0.6137241190123635
p214-010-60086-cl.png,1675776.0,0.29616313781279385,0.12641448536095462,0.0392156862745098,0.19215686274509805,0.2980392156862745,0.39215686274509803,0.7254901960784313,0.09996750608476092,-0.8540162197776806
p214-010-60086-cr.png,2008320.0,0.30837317933865743,0.13869986692948172,0.050980392156862744,0.1843137254901961,0.3058823529411765,0.4235294117647059,0.7490196078431373,0.16058699681379227,-1.0610487421888437
p214-010-60086-ml.png,1889760.0,0.3242310134620271,0.11321837817777125,0.043137254901960784,0.22745098039215686,0.3215686274509804,0.41568627450980394,0.7215686274509804,0.10843171808985742,-0.9498089829289295
p214-010-60086-mr.png,1848176.0,0.33681521673260556,0.11774329418912424,0.047058823529411764,0.23529411764705882,0.33725490196078434,0.42745098039215684,0.7568627450980392,0.1514814416054418,-0.7597516850976401
p214-010-60088-cl.png,2794560.0,0.2743296303406282,0.14498340427564907,0.01568627450980392,0.1568627450980392,0.26666666666666666,0.3686274509803922,0.9568627450980393,0.5492937400434692,0.01498350272577731
p214-010-60088-cr.png,2809504.0,0.2867990724257631,0.14601292214469372,0.011764705882352941,0.16862745098039217,0.28627450980392155,0.3803921568627451,0.9411764705882353,0.44184613761102143,-0.09881853349893292
p214-010-60088-ml.png,2697776.0,0.2787537368471182,0.13123300019589199,0.01568627450980392,0.17254901960784313,0.25882352941176473,0.3568627450980392,0.9019607843137255,0.8283632137807017,0.48203227689204015
p214-010-60088-mr.png,2794768.0,0.2669107137224367,0.14166347710677063,0.00784313725490196,0.1568627450980392,0.24313725490196078,0.33725490196078434,0.9333333333333333,1.1920146873817226,1.752078699573701
p214-010-60093-cl.png,1878176.0,0.2929740782295916,0.11060674574874424,0.047058823529411764,0.18823529411764706,0.2901960784313726,0.3803921568627451,0.8823529411764706,0.2896410561009956,-0.880529228498832
p214-010-60093-cr.png,1576000.0,0.2890492858564746,0.1085804033644453,0.09411764705882353,0.1843137254901961,0.28627450980392155,0.3803921568627451,0.6627450980392157,0.2514303703450457,-1.1260194867507551
p214-010-60093-ml.png,2407264.0,0.2902330107671499,0.11899475686324876,0.08235294117647059,0.18823529411764706,0.25882352941176473,0.37254901960784315,0.9176470588235294,0.7666220589603623,-0.29710885390544234
p214-010-60093-mr.png,2138144.0,0.2880808886255611,0.12947945071269723,0.09803921568627451,0.1843137254901961,0.24705882352941178,0.36470588235294116,0.8235294117647058,1.0059333702040956,0.14368598687666112
p214-010-60097-cl.png,1939136.0,0.2597609268797456,0.123215990753018,0.027450980392156862,0.1607843137254902,0.24313725490196078,0.33725490196078434,0.9921568627450981,0.6997122917434396,0.2425409070011762
p214-010-60097-cr.png,1832512.0,0.24124565880380713,0.14823970381501045,0.0196078431372549,0.11764705882352941,0.20392156862745098,0.3333333333333333,0.9803921568627451,0.8610766599311012,0.013724147379122252
p214-010-60097-ml.png,2012112.0,0.26989678545941487,0.12185280108526415,0.03137254901960784,0.17647058823529413,0.25098039215686274,0.34509803921568627,0.996078431372549,0.8058719762294771,0.5077298388547864
p214-010-60097-mr.png,1973760.0,0.29516376626039514,0.14976600353222277,0.00784313725490196,0.17647058823529413,0.27058823529411763,0.38823529411764707,0.984313725490196,0.7146383105956157,0.054904755655980825
p214-010-60100-cl.png,2388272.0,0.28219734422472614,0.13954822261032562,0.050980392156862744,0.17647058823529413,0.23921568627450981,0.3568627450980392,0.8470588235294118,1.0354865354949059,0.38463934523377674
p214-010-60100-cr.png,2285200.0,0.2810129340376092,0.1334913788010664,0.054901960784313725,0.16862745098039217,0.25098039215686274,0.3607843137254902,0.8431372549019608,0.8612951429652613,0.08959826046817855
p214-010-60100-ml.png,2247632.0,0.2825388466355595,0.14061391856010824,0.050980392156862744,0.16862745098039217,0.2235294117647059,0.38823529411764707,0.8156862745098039,0.8529517256045631,-0.38085677949717445
p214-010-60100-mr.png,2157712.0,0.2837184326113339,0.13372243590041233,0.054901960784313725,0.17647058823529413,0.24313725490196078,0.3607843137254902,0.8196078431372549,1.0105565840244055,0.27874158554949485
p214-010-60105-cl.png,3378640.0,0.2931698367552927,0.10084213846799364,0.07450980392156863,0.20392156862745098,0.2980392156862745,0.36470588235294116,0.9098039215686274,0.2759866400623228,-0.34497140772935436
p214-010-60105-cr.png,3514976.0,0.2842508516611855,0.11689605584686254,0.058823529411764705,0.1843137254901961,0.27058823529411763,0.3686274509803922,0.996078431372549,0.5431093940975285,-0.23159997791127915
p214-010-60105-ml.png,4366528.0,0.35298136005468456,0.09942220195901366,0.09019607843137255,0.26666666666666666,0.3607843137254902,0.42745098039215684,0.9254901960784314,0.13667546034176017,-0.49850832205739304
p214-010-60105-mr.png,3987808.0,0.33841540092633693,0.09600144998602259,0.11764705882352941,0.25098039215686274,0.33725490196078434,0.41568627450980394,0.9921568627450981,0.23602340847169698,-0.6841615078191888
p214-010-60106-cl.png,2544608.0,0.2525593679793879,0.14664388044913765,0.023529411764705882,0.12941176470588237,0.23137254901960785,0.34509803921568627,0.9176470588235294,0.7865188378790967,0.2419768647583723
p214-010-60106-cr.png,2253008.0,0.24714502114680525,0.1621240125138147,0.0196078431372549,0.10980392156862745,0.21176470588235294,0.3411764705882353,0.996078431372549,0.9949960474804896,0.6271669773312206
p214-010-60106-ml.png,2236544.0,0.24294772579094043,0.13335519795935932,0.00784313725490196,0.13725490196078433,0.19607843137254902,0.3254901960784314,0.9333333333333333,1.0624196208369847,0.6337703525336672
p214-010-60106-mr.png,2107520.0,0.24056997761145152,0.12241260879739775,0.03137254901960784,0.1450980392156863,0.20784313725490197,0.3137254901960784,0.9764705882352941,1.1018852386375315,1.0957727418340155
p214-010-60109-cl.png,2579584.0,0.2956304111172079,0.1057376743217292,0.03529411764705882,0.2235294117647059,0.2980392156862745,0.37254901960784315,0.7647058823529411,0.03466333726523908,-0.4960730093861769
p214-010-60109-cr.png,2315760.0,0.2847265048970499,0.10577374404951367,0.01568627450980392,0.21176470588235294,0.2823529411764706,0.3568627450980392,0.8745098039215686,0.18468889636327446,-0.2367749021720169
p214-010-60109-ml.png,3075728.0,0.28604761883633234,0.12785920382891774,0.027450980392156862,0.16470588235294117,0.28627450980392155,0.3843137254901961,0.8352941176470589,0.2822132046504164,-0.8852130903597478
